source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
19,30,93,146,descriptor,0.9728126525878906,0.028594175634782983,5.6900658063843,0.7778702163061564,0.029664575548768658,0.8494176372712147,0.027059792256843122,1021,0.8494176372712147,0.02705979225684311,0.1469318275273308,0.029224780887561568,1.3465390629119385,False,shared_all_point_rmse>0.12,0.04455612906992951,2.4771290477860672,correct,0.0187024000006204
3,29,11,141,descriptor,0.9688872694969177,0.024865338403631213,2.6700582967081545,0.9323040380047506,0.024374676357623127,0.9311163895486936,0.021879214707487216,784,0.9311163895486936,0.021879214707487212,0.15407689194621138,0.02026419501944529,0.8688715350267482,False,shared_all_point_rmse>0.12,0.02872661354788504,1.214468732802999,correct,0.020748499999172054
0,13,0,61,descriptor,0.9671355485916138,0.0787424771813251,3.958185519025354,0.8421461897356143,0.03150052471041902,0.8367029548989113,0.02829015977999598,1076,0.8367029548989113,0.028290159779995962,0.1565468978863005,0.01698696645871707,1.4378738915625158,False,shared_all_point_rmse>0.12,0.05392961980330389,1.0336661955245297,incorrect,0.023230499999044696
2,19,8,93,descriptor,0.9666855335235596,0.04319056444951399,3.3922204978267922,0.9980334316617503,0.02428192716411546,0.9990167158308751,0.02297220724072815,1016,0.9990167158308751,0.022972207240728154,0.023214415980012528,0.015230495929311265,1.901065694105782,True,accepted,0.008209708029292504,0.507336010231504,correct,0.017827200001192978
41,60,218,332,descriptor,0.9663307666778564,0.0720613638313014,1.7572508082507292,0.9919597989949749,0.02357876070038211,0.9919597989949749,0.02178022425711881,987,0.9919597989949749,0.021780224257118806,0.026895676579515804,0.03918341453862921,1.9211978498365574,True,accepted,0.005684572094568688,0.4068348336349538,correct,0.016492999999172753
2,62,8,340,descriptor,0.9652501344680786,0.0156400798077366,1.8595128515366086,0.9223205506391348,0.024750412727675676,0.9508357915437562,0.027292617777861558,967,0.9508357915437562,0.027292617777861555,0.042711023014427814,0.05163110837259269,1.136314944049142,True,accepted,0.01652157755944601,1.31877694537339,correct,0.01565910000135773
54,80,289,435,descriptor,0.9649462699890137,0.10396432486855174,5.871707953296256,0.7972972972972973,0.030816518363821852,0.8108108108108109,0.025456289302686685,720,0.8108108108108109,0.02545628930268668,0.32617597572614326,0.07883380655631236,2.451621618577505,False,shared_all_point_rmse>0.12,0.02350572037419005,2.7796164215525843,correct,0.010861599999770988
4,23,15,108,descriptor,0.9636727571487427,0.07476258349115542,3.408439735843761,0.9254108723135271,0.029913489555969206,0.9519595448798989,0.02515546384789189,753,0.9519595448798989,0.02515546384789188,0.054370638547958705,0.01821528897101445,1.862209006339564,True,accepted,0.011194568818141404,1.1660103262167087,correct,0.009792400000151247
11,63,53,345,descriptor,0.9599940776824951,0.07934192746267445,6.527684547616997,0.8808080808080808,0.026819424610730176,0.8929292929292929,0.022903458802431203,884,0.8929292929292929,0.022903458802431192,0.07573488239443323,0.0830776117381669,2.035849414202513,False,consistency_translation>0.08,0.021510978518696922,1.2074732269600688,correct,0.01641560000280151
28,83,137,455,descriptor,0.9572705030441284,0.1146313533486263,2.035459271497411,0.9854439592430859,0.027586218791290418,0.9970887918486172,0.020939926668534562,685,0.9970887918486172,0.020939926668534562,0.021667658004734778,0.054759258900362595,2.893419932830183,True,accepted,0.02260928083693932,1.3221984461017873,correct,0.010841299997991882
10,28,49,137,descriptor,0.9572511911392212,0.04393212860396914,2.5854617145230647,0.82063305978898,0.02286933189778089,0.8229777256740914,0.023042657530061936,702,0.8229777256740914,0.023042657530061978,0.26458262950998573,0.0519073239407555,1.6147249052943673,False,shared_all_point_rmse>0.12,0.005409528393640162,0.4352342316513968,correct,0.011057499999878928
95,111,541,661,descriptor,0.9550040364265442,0.037903990197485325,1.7459637488948188,0.9893617021276596,0.026044088852942262,0.9920212765957447,0.024068745956490376,746,0.9920212765957447,0.024068745956490376,0.02557203562937544,0.024665433941548635,1.4098818966363504,True,accepted,0.007236854836377788,0.6388890551518641,correct,0.01085340000281576
5,26,19,129,descriptor,0.9544062614440918,0.076883566038342,4.902711471521356,0.8188512518409425,0.03197129072827195,0.8321060382916053,0.024827799690927205,565,0.8321060382916053,0.02482779969092721,0.12666109844523551,0.028337210560579095,0.808441044975828,False,shared_all_point_rmse>0.12,0.026890509034687638,1.6583394044313473,correct,0.007339399999182206
10,84,49,461,descriptor,0.9532978534698486,0.07062581895940404,2.3185183664216216,0.9706916764361079,0.024237077550965432,0.977725674091442,0.023490397314021343,834,0.977725674091442,0.023490397314021323,0.04570127037907232,0.026902484926833357,2.068851046642241,True,accepted,0.028419064017282197,1.329189722851318,correct,0.01366029999917373
93,122,518,726,descriptor,0.9519442915916443,0.08291527205014326,2.856544191326733,0.8903940886699507,0.03058407614805932,0.9113300492610837,0.024718648534076338,740,0.9113300492610837,0.02471864853407631,0.06726957005480619,0.04775569412846507,1.2870219788649784,True,accepted,0.009495294347311996,1.1643058876718206,correct,0.009333400001196424
84,120,461,714,descriptor,0.9511467218399048,0.036607241258078835,4.418274094811792,0.9545945945945946,0.032690723375939604,0.9945945945945946,0.025689688471742012,920,0.9945945945945946,0.02568968847174206,0.026601511626162037,0.05050014407439886,0.9674271805891826,True,accepted,0.005990290312221285,0.8685059294375004,correct,0.03089900000122725
11,91,53,507,descriptor,0.950149655342102,0.0869230183257381,3.144100497023253,0.9030303030303031,0.03024887381251284,0.9212121212121213,0.024456009683749245,912,0.9212121212121213,0.024456009683749294,0.13207027493185006,0.024478975130193488,1.8723268841496767,False,shared_all_point_rmse>0.12,0.03495751379047208,2.328885955152643,correct,0.014826800001173979
39,54,208,289,descriptor,0.9495779275894165,0.07032492326587116,4.756421079975888,0.8596300326441785,0.03298811994264275,0.8694232861806311,0.027170687983763483,799,0.8694232861806311,0.027170687983763483,0.0763254455932898,0.06124239767642657,1.997678658656743,True,accepted,0.027986161676061053,2.0967787973089584,correct,0.01650320000044303
