source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,estimated_pose_distance_m,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted_under_same_gates,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s,note
57,67,303,362,0.6623582237286092,0.0,0.0,0.3771626297577855,0.042032120259552726,327,0.3771626297577855,0.04203212025955275,0.21089395571164893,0.6667988299607817,17.566999088599445,False,global_fitness<0.15; refined_fitness<0.45; refined_inlier_rmse>0.04; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08; consistency_rotation>15.0,0.6320145408272623,20.041339169417785,incorrect,0.13747090000106255,Hard-negative stress probe; never inserted into pose graph.
37,67,195,362,0.6554479746425602,0.0,0.0,0.40846824408468246,0.042628518994134536,328,0.40846824408468246,0.04262851899413454,0.2150301629785261,0.811794298468777,13.588728246902289,False,global_fitness<0.15; refined_fitness<0.45; refined_inlier_rmse>0.04; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08,0.8195688349394938,15.27597265191264,incorrect,0.13657900000180234,Hard-negative stress probe; never inserted into pose graph.
47,57,249,303,0.5946213686759291,0.12773722627737227,0.04970110623567082,0.09927007299270073,0.04821724511943876,136,0.09927007299270073,0.048217245119438784,0.37518692437936013,4.0706903201274045,128.3086024695253,False,global_fitness<0.15; refined_fitness<0.45; refined_inlier_rmse>0.04; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08; consistency_rotation>15.0,4.105357726478909,125.08657394123063,incorrect,0.14528509999945527,Hard-negative stress probe; never inserted into pose graph.
37,47,195,249,0.5854910864881548,0.11830635118306351,0.04570204259751533,0.0,0.0,0,0.0,inf,1.0606364044990078,2.9720616489771534,101.59698790340217,False,global_fitness<0.15; refined_fitness<0.45; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08; consistency_rotation>15.0,3.019746119506225,99.9542799624953,incorrect,0.12109529999725055,Hard-negative stress probe; never inserted into pose graph.
67,77,362,417,0.5630073376678644,0.0,0.0,0.2026862026862027,0.03986418525052544,332,0.2026862026862027,0.03986418525052534,0.9641947911413654,0.7571012833040881,5.035611641716638,False,global_fitness<0.15; refined_fitness<0.45; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08,0.7466054119351867,3.6225392572264985,incorrect,0.15456430000267574,Hard-negative stress probe; never inserted into pose graph.
37,117,195,694,0.5196085553643985,0.26899128268991285,0.04388185954365509,0.28393524283935245,0.042059365419741944,228,0.28393524283935245,0.04205936541974207,0.22094788052838468,1.247439446367101,84.08073700123204,False,refined_fitness<0.45; refined_inlier_rmse>0.04; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08; consistency_rotation>15.0,1.2333579796740732,87.17042983040724,incorrect,0.1348214999998163,Hard-negative stress probe; never inserted into pose graph.
34,67,182,362,0.516490290149005,0.13705583756345177,0.04460606834392067,0.33908629441624366,0.03054796754322423,334,0.33908629441624366,0.03054796754322417,0.5785060373885819,0.012634894593408155,4.277967153586105,False,global_fitness<0.15; refined_fitness<0.45; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12,0.038522220335011764,1.3988335027265446,correct,0.12149999999746797,Hard-negative stress probe; never inserted into pose graph.
57,117,303,694,0.5129171768305982,0.12687427912341406,0.04579760904344469,0.16608996539792387,0.04546008095962302,144,0.16608996539792387,0.04546008095962317,0.35147423833127595,3.2352240316029204,129.74300897489837,False,global_fitness<0.15; refined_fitness<0.45; refined_inlier_rmse>0.04; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08; consistency_rotation>15.0,3.1817635168126723,125.02611375687398,incorrect,0.1294397999990906,Hard-negative stress probe; never inserted into pose graph.
37,101,195,577,0.5025090851374403,0.15940224159402241,0.048070170445751174,0.2602739726027397,0.047567898859330764,209,0.2602739726027397,0.04756789885933073,0.27333407279025984,1.8030142527013506,129.73120553912867,False,refined_fitness<0.45; refined_inlier_rmse>0.04; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08; consistency_rotation>15.0,1.7957412307102365,132.16127044479478,incorrect,0.13350199999695178,Hard-negative stress probe; never inserted into pose graph.
47,77,249,417,0.5004406705105132,0.17883211678832117,0.04546885233488029,0.18394160583941604,0.043518699462480624,252,0.18394160583941604,0.043518699462480645,1.085328695713101,1.2277419620229255,114.07106605407488,False,refined_fitness<0.45; refined_inlier_rmse>0.04; shared_correspondence_ratio<0.45; shared_all_point_rmse>0.12; consistency_translation>0.08; consistency_rotation>15.0,1.3051277591515953,109.78257746238913,incorrect,0.13463950000004843,Hard-negative stress probe; never inserted into pose graph.
