source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
98,119,558,709,descriptor,0.9735317230224609,0.0703465719569483,2.4794028708199862,0.95260663507109,0.032661849149468104,0.9715639810426541,0.0278426483351279,1025,0.9715639810426541,0.02784264833512788,0.03387373627295283,0.015394460188940171,0.8278074028055395,True,accepted,0.011486674244476663,0.6447956627038376,correct,0.025778800001717173
106,124,618,789,descriptor,0.9725358486175537,0.07716089242778155,2.717125995206319,0.8700696055684455,0.02933339786410606,0.8897911832946636,0.027787630188954787,767,0.8897911832946636,0.027787630188954797,0.0862031298592082,0.03521002593649818,1.0324127190495072,True,accepted,0.012107413924132013,0.14133233923838015,correct,0.011205099999642698
28,72,137,397,descriptor,0.9722682237625122,0.08257426301705793,4.919738529416626,0.9883551673944687,0.023359003847597544,0.9868995633187773,0.02083577829642354,678,0.9868995633187773,0.020835778296423545,0.023776999274814685,0.05284625178233608,2.815922293542727,True,accepted,0.02118092843426806,2.2945268221355968,correct,0.009692899999208748
93,122,518,726,descriptor,0.9713451862335205,0.08291527205014326,2.856544191326733,0.8805418719211823,0.02670997206903953,0.9113300492610837,0.024718648527014615,740,0.9113300492610837,0.024718648527014612,0.06726957006203922,0.04775569421841091,1.2870219657665922,True,accepted,0.009495294326807655,1.1643058758609455,correct,0.013899599998694612
103,115,601,678,descriptor,0.9708387851715088,0.013743178763291024,3.415970490821388,0.9709618874773139,0.02945774644509643,0.9945553539019963,0.0253681255775217,1096,0.9945553539019963,0.025368125577521692,0.026194002563451866,0.02970691915085884,0.8897175270926704,True,accepted,0.021254280648779354,0.8080646383249774,correct,0.01869499999884283
0,13,0,61,descriptor,0.9707072377204895,0.0787424771813251,3.958185519025354,0.8475894245723172,0.0339116786899515,0.8367029548989113,0.028290159190216164,1076,0.8367029548989113,0.02829015919021614,0.15654689786895315,0.016986946427401083,1.437874469740683,False,shared_all_point_rmse>0.12,0.05392960613045098,1.0336664731630691,incorrect,0.023917700000311015
12,30,57,146,descriptor,0.9701767563819885,0.03431260253517984,2.5055276466085807,0.9030797101449275,0.03286395630878932,0.9338768115942029,0.027785339938123377,1031,0.9338768115942029,0.027785339938123408,0.039410199000552856,0.04781561060384002,1.1914622091993305,True,accepted,0.010749136311776696,0.4001939258195228,correct,0.021466400001372676
37,57,195,303,descriptor,0.9691355228424072,0.028925868253297463,4.792536812483108,0.900373599003736,0.03465694548575363,0.9452054794520548,0.02526816934942917,759,0.9452054794520548,0.025268169349429163,0.047402815484422524,0.06562981282947312,1.1904215806288008,True,accepted,0.014596882682651724,1.0229105154016827,correct,0.012550600000395207
94,110,524,656,descriptor,0.9688447713851929,0.03052064810668487,3.835181350833309,0.8983957219251337,0.03316068367677728,0.9411764705882353,0.02241386969990429,704,0.9411764705882353,0.022413869699904304,0.04064408347170653,0.025837494068967157,1.3562661603149209,True,accepted,0.008324939728580819,1.906319197878568,correct,0.01015959999858751
97,113,552,670,descriptor,0.9686200022697449,0.02868558714732998,2.542614069719404,0.9290853031860226,0.030524686208524644,0.959917780061665,0.025047029598029923,934,0.959917780061665,0.025047029598029916,0.05336615247889692,0.026603180332476935,1.2013292029668203,True,accepted,0.00808507504247499,0.5344591383438035,correct,0.01640209999823128
45,68,240,385,descriptor,0.9681620001792908,0.1324678153558062,4.311640000227885,0.9859038142620232,0.02759520631088072,0.9900497512437811,0.02675980968172213,1194,0.9900497512437811,0.0267598096817221,0.02817818625670572,0.07835553989010727,1.6124212800007314,True,accepted,0.02841151007753849,1.6430479834790717,correct,0.033580999999685446
1,61,3,335,descriptor,0.9670438766479492,0.08949025519747404,3.0488054309206842,0.8696027633851469,0.028651968181979365,0.9015544041450777,0.02628315726814544,1044,0.9015544041450777,0.026283157268145424,0.19425731643187247,0.07304898351056965,0.9799414171939581,False,shared_all_point_rmse>0.12,0.025651721217053267,1.5159087700776248,correct,0.01772519999940414
28,91,137,507,descriptor,0.9655279517173767,0.12472251485447614,3.6604544908708028,0.9883551673944687,0.024013965385547436,0.9985443959243085,0.021149444210975452,686,0.9985443959243085,0.021149444210975452,0.021383058685692083,0.05297637403117265,2.729974791176304,True,accepted,0.016877167518322304,1.4753767787921426,correct,0.011549499999091495
89,103,497,601,descriptor,0.9646192193031311,0.018814732489701873,2.15680456443027,0.9844617092119867,0.027330198496010764,0.9800221975582686,0.023863346454159585,883,0.9800221975582686,0.023863346454159585,0.02868290742029168,0.044333454334887064,1.2917316501087044,True,accepted,0.007910447473788591,0.5273124614291834,correct,0.01760139999896637
5,24,19,113,descriptor,0.9613114595413208,0.07851111248266313,2.853383680185127,0.9381443298969072,0.03926155838027077,0.9631811487481591,0.027374821756780802,654,0.9631811487481591,0.027374821756780802,0.057430987630927625,0.036802369790724716,0.6988102995651924,True,accepted,0.013135292725622442,1.4955928861584318,correct,0.009436100001039449
93,107,518,623,descriptor,0.9608364105224609,0.006735490959629036,1.0455780731751736,0.9667487684729064,0.026372321303670072,0.9692118226600985,0.023639113201337738,787,0.9692118226600985,0.023639113201337762,0.03170122300285009,0.020530820844938125,1.3108883283314834,True,accepted,0.009260807431783953,0.9439329439476802,correct,0.012680299998464761
87,116,476,684,descriptor,0.9602130651473999,0.033339919160653986,4.7551492475482,0.959,0.0307409530276376,0.975,0.027236625718217413,975,0.975,0.027236625718217423,0.03172819353833827,0.05364498663755184,2.376840519151576,True,accepted,0.009850555544733632,0.7699484072910091,correct,0.020711400000436697
83,93,455,518,descriptor,0.9591537714004517,0.1131766791118588,2.1662147158958924,0.928921568627451,0.024270738843188606,0.9387254901960784,0.02399599283412695,766,0.9387254901960784,0.02399599283412693,0.03870024280330976,0.026911997290390965,0.35188151322657035,True,accepted,0.00830608327816426,1.7270714674209504,correct,0.012312099999689963
