source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
4,23,15,108,descriptor,0.9768706560134888,0.07476258349115542,3.408439735843761,0.9595448798988622,0.028175064580546368,0.9532237673830595,0.02536617475702138,754,0.9532237673830595,0.02536617475702135,0.05441071951085339,0.018953413174254474,1.7933434461488835,True,accepted,0.009123807689624177,1.0706075446608885,correct,0.012394299999868963
41,60,218,332,descriptor,0.9764675498008728,0.0720613638313014,1.7572508082507292,0.9909547738693467,0.02850596466235433,0.9919597989949749,0.021415159504295046,987,0.9919597989949749,0.02141515950429506,0.026545484818087682,0.040636831549196346,2.034967620906361,True,accepted,0.0061685536964438065,0.5634568589291908,correct,0.015207799999188865
2,62,8,340,descriptor,0.9753265976905823,0.0156400798077366,1.8595128515366086,0.9410029498525073,0.02770399419570089,0.9508357915437562,0.027292616321866123,967,0.9508357915437562,0.02729261632186612,0.04271101893149036,0.05163108781816154,1.1363139599186671,True,accepted,0.01652157219285043,1.3187758460716292,correct,0.017566200000146637
1,30,3,146,descriptor,0.9749224185943604,0.04859734404035675,4.217439464803319,0.8929188255613126,0.03211074405967492,0.8747841105354058,0.026517161402848807,1013,0.8747841105354058,0.026517161402848776,0.07585540957669518,0.04112920942266746,1.4820551523382617,True,accepted,0.04785536350155239,2.0125065577595778,correct,0.019761100000323495
12,29,57,141,descriptor,0.9712972640991211,0.06822541286967997,3.211081709617903,0.7210144927536232,0.03329709540545284,0.7617753623188406,0.023919852019067076,841,0.7617753623188406,0.023919852019067097,0.2479766429633107,0.052695030538364336,1.2916754286099712,False,shared_all_point_rmse>0.12,0.015841385170106026,0.9647563763268543,correct,0.01870720000079018
37,57,195,303,descriptor,0.969596266746521,0.028925868253297463,4.792536812483108,0.8767123287671232,0.035510167997624915,0.9452054794520548,0.02526816772778474,759,0.9452054794520548,0.025268167727784736,0.04740281176186849,0.06562982425677943,1.1904222543355267,True,accepted,0.014596905717700372,1.0229134760808845,correct,0.01336989999981597
2,20,8,97,descriptor,0.9688759446144104,0.023304037244996714,0.9342993111375963,0.9882005899705014,0.02792096531184455,0.992133726647001,0.025633031964391994,1009,0.992133726647001,0.025633031964392008,0.026861718386913754,0.020089058184280053,1.6907882961784493,True,accepted,0.009401227894945026,0.776791020433808,correct,0.018411699998978293
12,63,57,345,descriptor,0.9674930572509766,0.07403371236401349,4.463120985770638,0.8894927536231884,0.031050064699252474,0.9112318840579711,0.026754866389033623,1006,0.9112318840579711,0.026754866389033606,0.07560502769666373,0.0862725806214655,2.2697245738548837,False,consistency_translation>0.08,0.01765975401306599,1.206345730510811,correct,0.02375689999826136
2,12,8,57,descriptor,0.9672126173973083,0.06493225538751891,2.0417536712271716,0.9823008849557522,0.032810491678392256,0.9882005899705014,0.025964820919018642,1005,0.9882005899705014,0.02596482091901864,0.028273190155543762,0.009390891841202554,1.9530494467451973,True,accepted,0.04630210278029685,2.8108374149029154,correct,0.020179600000119535
41,53,218,286,descriptor,0.9667512774467468,0.06133738179904039,3.0255078061764085,0.8874371859296483,0.030029904056430606,0.9025125628140703,0.022771141442009236,898,0.9025125628140703,0.02277114144200921,0.10085205299975308,0.0623632224839142,1.6522457300490394,True,accepted,0.03173300192076342,1.900639443119292,correct,0.013910000001487788
5,26,19,129,descriptor,0.96466463804245,0.076883566038342,4.902711471521356,0.8070692194403535,0.03402203273724401,0.8321060382916053,0.02482780108126144,565,0.8321060382916053,0.024827801081261418,0.12666109326847003,0.02833724651095425,0.8084415987557018,False,shared_all_point_rmse>0.12,0.02689051826588824,1.6583413912130625,correct,0.007269300000189105
94,110,524,656,descriptor,0.9634634852409363,0.03052064810668487,3.835181350833309,0.9157754010695187,0.02664417411020667,0.9411764705882353,0.02244252009548183,704,0.9411764705882353,0.022442520095481876,0.04061925760725987,0.025465534112412685,1.3121842697736286,True,accepted,0.009584748264882275,1.9604034301026176,correct,0.021167499999137362
53,74,286,403,descriptor,0.9622587561607361,0.09912181632198348,5.47575277933433,0.9542857142857143,0.02909606697625308,0.9794285714285714,0.025180943401656886,857,0.9794285714285714,0.025180943401656865,0.041935288415661055,0.08430205380352626,2.6995040103344783,False,consistency_translation>0.08,0.004652350502964403,0.4454522271650266,correct,0.011937999999645399
83,96,455,546,descriptor,0.9616488218307495,0.06403212555764416,4.819524120836132,0.9681372549019608,0.02488845937667621,0.9791666666666666,0.02326592647329973,799,0.9791666666666666,0.023265926473299735,0.02826602280181005,0.03441535949958728,0.5005497290476367,True,accepted,0.004281649092866205,0.5539852161286889,correct,0.013390100000833627
26,72,129,397,descriptor,0.9583298563957214,0.18841038036641186,3.8243428199497567,1.0,0.027954954717134155,1.0,0.018242069833986796,525,1.0,0.018242069833986768,0.018242069833986768,0.05142153284076219,2.5955914227514123,True,accepted,0.018807728468214043,1.6266989332118362,correct,0.01660500000070897
63,83,345,455,descriptor,0.9576840996742249,0.07025769421882959,5.687042542963886,0.7622714148219442,0.026524767591847402,0.766121270452358,0.026429956798839485,796,0.766121270452358,0.026429956798839478,0.2877835388824734,0.08968772425285854,2.449796038816499,False,shared_all_point_rmse>0.12; consistency_translation>0.08,0.01407639704271349,0.9554128310144955,correct,0.01778819999890402
54,80,289,435,descriptor,0.9558831453323364,0.10396432486855174,5.871707953296256,0.8018018018018018,0.02551260100661931,0.8108108108108109,0.02545628930270744,720,0.8108108108108109,0.025456289302707432,0.3261759757264212,0.07883380655760806,2.451621618631932,False,shared_all_point_rmse>0.12,0.023505720375468657,2.77961642143794,correct,0.01145379999798024
10,84,49,461,descriptor,0.9549381732940674,0.07062581895940404,2.3185183664216216,0.958968347010551,0.026881750875476233,0.977725674091442,0.023490397358613004,834,0.977725674091442,0.023490397358613014,0.04570127042811252,0.026902485492179905,2.0688510811698033,True,accepted,0.028419063565861505,1.3291897525537537,correct,0.015059199999086559
2,40,8,213,descriptor,0.9541826248168945,0.14440862005087976,5.916548166773724,0.7354965585054081,0.033446229257750565,0.8062930186823992,0.02718885112474996,820,0.8062930186823992,0.027188851124749988,0.14969241834563718,0.03845669313218438,2.580496006822532,False,shared_all_point_rmse>0.12,0.014848745696511415,1.959843570604174,correct,0.017211700000189012
84,120,461,714,descriptor,0.9534063935279846,0.036607241258078835,4.418274094811792,0.9783783783783784,0.02854715279215394,0.9945945945945946,0.02568969093103365,920,0.9945945945945946,0.02568969093103367,0.02660151304558407,0.050500251664715924,0.9674152607251987,True,accepted,0.005990202528784319,0.8685175907725755,correct,0.01834900000176276
93,122,518,726,descriptor,0.953163743019104,0.08291527205014326,2.856544191326733,0.8226600985221675,0.03709685245030645,0.9113300492610837,0.024718648517906384,740,0.9113300492610837,0.02471864851790638,0.06726957006464547,0.047755694379363514,1.2870219487655947,True,accepted,0.009495294375611894,1.1643058619144204,correct,0.01078860000052373
30,42,146,224,descriptor,0.9524113535881042,0.07896714934905105,5.876259476508582,0.8763493621197253,0.03116719317780913,0.8851815505397449,0.023973761824302196,902,0.8851815505397449,0.023973761824302192,0.12601062141525057,0.019703273060749073,1.606579597292974,False,shared_all_point_rmse>0.12,0.035688845623001716,2.0325228589121576,correct,0.019587300001148833
10,91,49,507,descriptor,0.9514533281326294,0.09424268232485719,4.901763464340935,0.9062133645955451,0.03046227826484998,0.9882766705744431,0.023861654007001867,843,0.9882766705744431,0.023861654007001836,0.027587517787488944,0.022329282472365077,1.9927460508075823,True,accepted,0.019526691547548172,1.3029267963871458,correct,0.016258300001936732
11,43,53,229,descriptor,0.947341799736023,0.1161814640075735,4.021694673788577,0.8272727272727273,0.03474637804712104,0.8505050505050505,0.02483911687452511,842,0.8505050505050505,0.024839116874525034,0.17430663557894677,0.09147782728955305,1.9912956039820706,False,shared_all_point_rmse>0.12; consistency_translation>0.08,0.02129886532975634,2.075792599877189,correct,0.03140189999976428
32,58,171,324,descriptor,0.9450596570968628,0.2166074360545954,7.875964401708352,0.5604395604395604,0.03528555629526802,0.5839874411302983,0.032193651527570415,744,0.5839874411302983,0.0321936515275704,0.31325675726571456,0.044985653487149745,0.9243948054751212,False,shared_all_point_rmse>0.12,0.007642958080197063,2.7284173853226403,correct,0.02449699999851873
51,71,278,395,descriptor,0.9443410634994507,0.153659112264012,3.724316674368108,0.8783505154639175,0.027942013683271223,0.9701030927835051,0.026591555640038754,941,0.9701030927835051,0.026591555640038775,0.03306873831768729,0.11899652340259578,2.2348409366174744,False,consistency_translation>0.08,0.007815644621111702,0.8926295366833342,correct,0.018031199997494696
106,124,618,789,descriptor,0.9360570907592773,0.07716089242778155,2.717125995206319,0.8700696055684455,0.029256217347860682,0.8874709976798144,0.027611579467245725,765,0.8874709976798144,0.027611579467245698,0.08607012358602996,0.03864244656084844,1.2793461137777027,True,accepted,0.010652555223790789,0.1789239879716119,correct,0.026329600001190556
104,114,607,674,descriptor,0.9315958023071289,0.027313174514954998,3.1449484027878776,0.9931573802541545,0.026960329702431098,0.9951124144672532,0.02607316410202989,1018,0.9951124144672532,0.026073164102029884,0.026725992118527945,0.028178548270887258,0.8175587034226175,True,accepted,0.025571777752326455,0.7561824373860817,correct,0.022746599999663886
18,32,89,171,descriptor,0.9305076599121094,0.05367152946972513,3.37794193034631,0.8288409703504043,0.03291635327085493,0.8820754716981132,0.031585024864046,1309,0.8820754716981132,0.03158502486404601,0.06710297278816704,0.02878801080066979,1.6837070538143948,True,accepted,0.038727492115019344,3.237227897917921,correct,0.03951799999776995
83,93,455,518,descriptor,0.9280250072479248,0.1131766791118588,2.1662147158958924,0.9276960784313726,0.025657929394556165,0.9387254901960784,0.02399364423978895,766,0.9387254901960784,0.02399364423978895,0.038701705360963644,0.026893624658360985,0.3467372165288211,True,accepted,0.008290318115068931,1.727866072841504,correct,0.015201099999103462
