frame_index,rgb_timestamp,rgb_path,depth_path,rgb_depth_offset_s,rgb_ground_truth_offset_s,point_count,rgbd_read_runtime_s,preprocessing_runtime_s,registration_runtime_s,compute_runtime_s,input_to_pose_runtime_s,process_rss_bytes_after_frame
15,1305031102.775472,data\rgbd_dataset_freiburg1_xyz\rgb\1305031102.775472.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031102.763549.png,0.011922836303710938,0.00032806396484375,791,0.008144900000843336,0.001680100000157836,0.0044434000010369346,0.0061235000011947704,0.014268400002038106,71270400
16,1305031102.811232,data\rgbd_dataset_freiburg1_xyz\rgb\1305031102.811232.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031102.794978.png,0.016254186630249023,0.004667997360229492,765,0.008321600000272156,0.001610600000276463,0.005251699998552795,0.006862299998829258,0.015183899999101413,71909376
17,1305031102.84329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031102.843290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031102.828537.png,0.014753103256225586,0.0025098323822021484,698,0.008244300001024385,0.001883500000985805,0.0035410000000410946,0.0054245000010268996,0.013668800002051285,71258112
18,1305031102.875363,data\rgbd_dataset_freiburg1_xyz\rgb\1305031102.875363.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031102.862808.png,0.012555122375488281,0.0004367828369140625,718,0.009203099998558173,0.002036599998973543,0.004919599999993807,0.0069561999989673495,0.016159299997525522,71806976
19,1305031102.911185,data\rgbd_dataset_freiburg1_xyz\rgb\1305031102.911185.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031102.926851.png,0.01566600799560547,0.0047149658203125,679,0.007972400000653579,0.0016274000008706935,0.007432499998685671,0.009059899999556364,0.017032300000209943,71282688
20,1305031102.975203,data\rgbd_dataset_freiburg1_xyz\rgb\1305031102.975203.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031102.962137.png,0.01306605339050293,0.0006968975067138672,649,0.008333100000527338,0.001567500001328881,0.005926799998633214,0.007494299999962095,0.015827400000489433,71258112
21,1305031103.011215,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.011215.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031102.994164.png,0.017050981521606445,0.004684925079345703,671,0.00952540000071167,0.0019371999987924937,0.005178800000066985,0.007115999998859479,0.01664139999957115,71286784
22,1305031103.043227,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.043227.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.027881.png,0.015346050262451172,0.0025730133056640625,653,0.011455199999545584,0.002118799999152543,0.008461600000373437,0.01058039999952598,0.022035599999071565,71380992
23,1305031103.075319,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.075319.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.062273.png,0.013046026229858398,0.00048089027404785156,632,0.011300399999527144,0.002169399998820154,0.004656099999920116,0.00682549999874027,0.018125899998267414,71524352
24,1305031103.11124,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.111240.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.094040.png,0.017199993133544922,0.004559993743896484,623,0.00924480000139738,0.001886699999886332,0.0038009999989299104,0.0056876999988162424,0.014932500000213622,71467008
25,1305031103.143318,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.143318.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.129109.png,0.01420903205871582,0.002582073211669922,623,0.00875359999918146,0.0017786999997042585,0.002934399999503512,0.0047130999992077705,0.013466699998389231,71467008
26,1305031103.175452,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.175452.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.162795.png,0.012656927108764648,0.00034809112548828125,594,0.008349100000486942,0.0016550000000279397,0.0065520999996806495,0.00820709999970859,0.01655620000019553,71483392
27,1305031103.243216,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.243216.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.227845.png,0.015371084213256836,0.0025839805603027344,581,0.009249400000044261,0.0018605000004754402,0.006078399999751127,0.007938900000226567,0.01718830000027083,71499776
28,1305031103.27537,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.275370.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.262576.png,0.012793779373168945,0.00043010711669921875,545,0.011044200000469573,0.0024427000007563038,0.0046987000005174195,0.007141400001273723,0.018185600001743296,71380992
29,1305031103.31121,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.311210.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.294208.png,0.017001867294311523,0.004590034484863281,532,0.010405699998955242,0.002206299999670591,0.0054245000010268996,0.007630800000697491,0.018036499999652733,71360512
30,1305031103.343223,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.343223.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.327550.png,0.015673160552978516,0.0026769638061523438,531,0.00904629999968165,0.0017250999990210403,0.003886399999828427,0.005611499998849467,0.014657799998531118,71348224
31,1305031103.375327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.375327.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.362405.png,0.012922048568725586,0.0005729198455810547,511,0.010372999999162857,0.0018596999998408137,0.002237500000774162,0.004097200000614976,0.014470199999777833,71344128
32,1305031103.41126,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.411260.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.394162.png,0.017097949981689453,0.004540205001831055,503,0.010777499999676365,0.0018927000000985572,0.0029942999990453245,0.004886999999143882,0.015664499998820247,71352320
33,1305031103.44328,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.443280.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.428437.png,0.014842987060546875,0.0025200843811035156,502,0.009510699999736971,0.0019722999986697687,0.0025502000007691095,0.004522499999438878,0.01403319999917585,71286784
34,1305031103.475274,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.475274.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.463886.png,0.011388063430786133,0.0006258487701416016,519,0.009914199999911943,0.0018583000000944594,0.003276499999628868,0.005134799999723327,0.01504899999963527,71344128
35,1305031103.511333,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.511333.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.494472.png,0.0168609619140625,0.004667043685913086,525,0.012388499999360647,0.00221620000047551,0.004027000000860426,0.006243200001335936,0.018631700000696583,71368704
36,1305031103.543444,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.543444.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.531502.png,0.011941909790039062,0.0023560523986816406,536,0.010225099998933729,0.0018404000002192333,0.002985300001455471,0.004825700001674704,0.015050800000608433,71491584
37,1305031103.575474,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.575474.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.562651.png,0.012823104858398438,0.0004260540008544922,544,0.01080549999824143,0.002024199999141274,0.0034278999992238823,0.005452099998365156,0.016257599996606587,71495680
38,1305031103.611223,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.611223.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.595310.png,0.015913009643554688,0.0046770572662353516,570,0.011397500000384753,0.0021348999998735962,0.0041877999992721016,0.006322699999145698,0.01772019999953045,71507968
39,1305031103.643445,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.643445.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.631376.png,0.012068986892700195,0.0023550987243652344,615,0.008402199999181903,0.0020472999985940987,0.004097400000318885,0.006144699998912984,0.014546899998094887,71532544
40,1305031103.675523,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.675523.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.663594.png,0.011929035186767578,0.0002770423889160156,644,0.012186300000394112,0.0026325999988330295,0.007111400000212598,0.009743999999045627,0.02193029999943974,71557120
41,1305031103.71161,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.711610.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.694695.png,0.016915082931518555,0.004189968109130859,662,0.013092399998640758,0.0027728000004572095,0.006380300001183059,0.009153100001640269,0.022245500000281027,71548928
42,1305031103.743326,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.743326.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.731542.png,0.011783838272094727,0.002474069595336914,679,0.009499300000243238,0.0017225999999936903,0.005954699998255819,0.007677299998249509,0.017176599998492748,71569408
43,1305031103.775342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.775342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.762865.png,0.012476921081542969,0.00045800209045410156,734,0.011002999999618623,0.0023468999988836003,0.0056851999997888925,0.008032099998672493,0.019035099998291116,71622656
44,1305031103.811242,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.811242.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.794329.png,0.016913175582885742,0.0046579837799072266,727,0.011419099999329774,0.00246789999982866,0.008428000001003966,0.010895900000832626,0.0223150000001624,71639040
45,1305031103.843251,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.843251.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.830367.png,0.012883901596069336,0.0025489330291748047,742,0.012735700000121142,0.0024486000002070796,0.006760599999324768,0.009209199999531847,0.02194489999965299,71659520
46,1305031103.875361,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.875361.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.862379.png,0.012981891632080078,0.00043892860412597656,760,0.0104907999993884,0.002123200001733494,0.007040200000119512,0.009163400001853006,0.019654200001241406,71671808
47,1305031103.911221,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.911221.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.894237.png,0.016983985900878906,0.004579067230224609,774,0.00881180000033055,0.00210739999965881,0.008947000000262051,0.01105439999992086,0.01986620000025141,71720960
48,1305031103.943211,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.943211.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.930503.png,0.012708187103271484,0.002588987350463867,818,0.01084909999917727,0.0022093999996286584,0.011298299999907613,0.013507699999536271,0.02435679999871354,71708672
49,1305031103.975373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.975373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.962461.png,0.01291203498840332,0.00042700767517089844,853,0.010925900000074762,0.002324499999303953,0.00836429999981192,0.010688799999115872,0.021614699999190634,71745536
50,1305031104.011232,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.011232.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.994365.png,0.01686692237854004,0.0045680999755859375,921,0.011436400000093272,0.0021575999999186024,0.0074242999999114545,0.009581899999830057,0.02101829999992333,72384512
51,1305031104.043249,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.043249.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.030279.png,0.012969970703125,0.0025510787963867188,913,0.010128699999768287,0.0018918999994639307,0.008486900000207243,0.010378799999671173,0.02050749999943946,71741440
52,1305031104.075425,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.075425.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.062542.png,0.01288294792175293,0.00047516822814941406,981,0.010434399999212474,0.0025193000001308974,0.012696699999651173,0.01521599999978207,0.025650399998994544,71847936
53,1305031104.111235,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.111235.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.095305.png,0.0159299373626709,0.004565000534057617,990,0.011220399999729125,0.0023772000004100846,0.008963099999164115,0.0113402999995742,0.022560699999303324,72527872
54,1305031104.14323,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.143230.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.131292.png,0.011937856674194336,0.0025701522827148438,1020,0.008541600000171456,0.0018872999989980599,0.010596600001008483,0.012483900000006543,0.021025500000178,72474624
55,1305031104.175424,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.175424.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.163440.png,0.011984109878540039,0.00037598609924316406,1053,0.008689900001627393,0.0014602000010199845,0.009337800000139396,0.01079800000115938,0.019487900002786773,72499200
56,1305031104.211283,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.211283.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.194053.png,0.01723003387451172,0.004616975784301758,1026,0.010656100001142477,0.0015284999990399228,0.008953200000178185,0.010481699999218108,0.021137800000360585,72417280
57,1305031104.243196,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.243196.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.227247.png,0.015949010848999023,0.0026040077209472656,1104,0.008955000001151348,0.0019778000005317153,0.016235799999776646,0.01821360000030836,0.02716860000145971,72540160
58,1305031104.275546,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.275546.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.263335.png,0.012211084365844727,0.00035381317138671875,1131,0.0079818999984127,0.0015375000002677552,0.011739900000975467,0.013277400001243223,0.021259299999655923,72474624
59,1305031104.311219,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.311219.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.294957.png,0.016262054443359375,0.004580974578857422,1159,0.00797229999989213,0.0014496000003418885,0.00885769999877084,0.010307299999112729,0.01827959999900486,72552448
60,1305031104.343342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.343342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.331403.png,0.011939048767089844,0.0026578903198242188,1205,0.007822600000508828,0.001631999999517575,0.011265900000580586,0.012897900000098161,0.02072050000060699,72540160
61,1305031104.375837,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.375837.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.363345.png,0.012492179870605469,3.719329833984375e-05,1215,0.008006500000192318,0.001495799999247538,0.00901270000031218,0.010508499999559717,0.018514999999752035,72470528
62,1305031104.411509,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.411509.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.395019.png,0.01648998260498047,0.004291057586669922,1216,0.008067500000834116,0.0014807999996264698,0.00981839999985823,0.0112991999994847,0.019366700000318815,72495104
63,1305031104.443288,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.443288.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.431435.png,0.01185297966003418,0.0025119781494140625,1255,0.007831200000509853,0.0016557999988435768,0.01213859999916167,0.013794399998005247,0.0216255999985151,72609792
64,1305031104.475456,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.475456.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.463413.png,0.012042999267578125,0.0003440380096435547,1233,0.008412799999859999,0.0015975000005710172,0.005759900001066853,0.0073574000016378704,0.01577020000149787,72527872
65,1305031104.511329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.511329.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.495673.png,0.015655994415283203,0.0044710636138916016,1245,0.007880900000600377,0.00156290000086301,0.008096100000329898,0.009659000001192908,0.017539900001793285,72511488
66,1305031104.543368,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.543368.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.531450.png,0.011918067932128906,0.0024318695068359375,1315,0.008065899999564863,0.0017385999999532942,0.009969300001102965,0.01170790000105626,0.019773800000621122,72658944
67,1305031104.575343,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.575343.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.563149.png,0.012193918228149414,0.0004570484161376953,1399,0.00808129999859375,0.0016066999996837694,0.015417499998875428,0.017024199998559197,0.025105499997152947,72642560
68,1305031104.611336,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.611336.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.595033.png,0.016303062438964844,0.004564046859741211,1447,0.008778800000072806,0.0018689000007725554,0.02036260000022594,0.022231500000998494,0.0310103000010713,72630272
69,1305031104.643243,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.643243.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.631368.png,0.011875152587890625,0.002557039260864258,1565,0.0121238000010635,0.001997599998503574,0.020172200000160956,0.02216979999866453,0.03429359999972803,72859648
70,1305031104.675525,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.675525.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.659863.png,0.015661954879760742,0.0003750324249267578,1622,0.010518500001126085,0.001941300000908086,0.026178000000072643,0.02811930000098073,0.038637800002106815,72146944
71,1305031104.711277,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.711277.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.695185.png,0.01609206199645996,0.004523038864135742,1683,0.008230600000388222,0.0028268000005482463,0.0425850999999966,0.04541190000054485,0.05364250000093307,72708096
72,1305031104.74328,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.743280.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.730936.png,0.012343883514404297,0.0025200843811035156,1781,0.008607499999925494,0.0016881999999895925,0.026857000000745757,0.02854520000073535,0.03715270000066084,73076736
73,1305031104.775327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.775327.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.763178.png,0.012148857116699219,0.0004730224609375,1870,0.008454700000584126,0.001685699999143253,0.03773250000085682,0.03941820000000007,0.047872900000584195,73003008
74,1305031104.811465,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.811465.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.799499.png,0.01196599006652832,0.004334926605224609,1952,0.008255799999460578,0.0016497999986313516,0.04773079999904439,0.049380599997675745,0.05763639999713632,72466432
75,1305031104.843258,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.843258.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.830961.png,0.012296915054321289,0.0025420188903808594,1990,0.008624900001450442,0.001698699999906239,0.04814559999977064,0.04984429999967688,0.05846920000112732,72495104
76,1305031104.87535,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.875350.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.863256.png,0.01209402084350586,0.00044989585876464844,2111,0.008554999998523272,0.0019106999989162432,0.04765090000000782,0.049561599998924066,0.05811659999744734,72622080
77,1305031104.911534,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.911534.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.899165.png,0.012369155883789062,0.004266023635864258,2097,0.008657500000481377,0.001673000000664615,0.013213000000177999,0.014886000000842614,0.02354350000132399,72531968
78,1305031104.943262,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.943262.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.931091.png,0.012171030044555664,0.002537965774536133,2067,0.009084700001039892,0.001663699998971424,0.009087099999305792,0.010750799998277216,0.019835499999317108,72540160
79,1305031104.975202,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.975202.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.959750.png,0.015452146530151367,0.0006978511810302734,2051,0.008826599998428719,0.0017590999996173196,0.010596399999485584,0.012355499999102904,0.021182099997531623,72540160
80,1305031105.01129,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.011290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.998342.png,0.012948036193847656,0.004509925842285156,2077,0.008926700000301935,0.0020012000004498987,0.009106499999688822,0.01110770000013872,0.020034400000440655,72515584
81,1305031105.043373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.043373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.030427.png,0.012946128845214844,0.0024268627166748047,2053,0.00918909999927564,0.0016974000009213341,0.015087400000993512,0.016784800001914846,0.025973900001190486,72527872
82,1305031105.07532,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.075320.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.062445.png,0.012875080108642578,0.0004799365997314453,1994,0.009434699999474105,0.0017825999984779628,0.03638210000099207,0.03816469999947003,0.047599399998944136,73105408
83,1305031105.111299,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.111299.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.097639.png,0.013659954071044922,0.004500865936279297,1953,0.008731300000363262,0.0017516999996587401,0.02222330000040529,0.02397500000006403,0.03270630000042729,72581120
84,1305031105.143106,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.143106.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.130269.png,0.012836933135986328,0.0026941299438476562,1907,0.008668400001624832,0.0017293000000790926,0.012327999998888117,0.01405729999896721,0.022725700000592042,72560640
85,1305031105.175159,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.175159.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.159979.png,0.015179872512817383,0.0006411075592041016,1816,0.008399199999985285,0.0017372999991493998,0.018859300000258372,0.020596599999407772,0.028995799999393057,72503296
86,1305031105.211268,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.211268.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.198212.png,0.013056039810180664,0.004631996154785156,1733,0.00979150000057416,0.001659999999901629,0.041892400000506314,0.04355240000040794,0.0533439000009821,72613888
87,1305031105.24327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.243270.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.228250.png,0.015019893646240234,0.0025300979614257812,1631,0.008421300000918563,0.0016723999997338979,0.028238200000487268,0.029910600000221166,0.03833190000113973,72626176
88,1305031105.275288,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.275288.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.262389.png,0.012899160385131836,0.0005118846893310547,1578,0.008582999998907326,0.004700800000136951,0.04471849999936239,0.049419299999499344,0.05800229999840667,72540160
89,1305031105.31129,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.311290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.298501.png,0.012789011001586914,0.004509925842285156,1484,0.009800499999983003,0.0017822999998315936,0.03947189999962575,0.04125419999945734,0.051054699999440345,72507392
90,1305031105.343302,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.343302.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.328878.png,0.01442408561706543,0.0024979114532470703,1403,0.008996700000352575,0.0017907000001287088,0.02695550000134972,0.028746200001478428,0.037742900001831,72515584
