frame_index,rgb_timestamp,rgb_path,depth_path,rgb_depth_offset_s,rgb_ground_truth_offset_s,point_count,rgbd_read_runtime_s,base_preprocessing_runtime_s,normal_estimation_runtime_s,preprocessing_runtime_s,registration_runtime_s,compute_runtime_s,input_to_pose_runtime_s,process_rss_bytes_after_frame
43,1305031103.775342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.775342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.762865.png,0.012476921081542969,0.00045800209045410156,734,0.013442000001305132,0.0037248999997245846,0.0039985999992495636,0.007723499998974148,0.005839600000399514,0.013563099999373662,0.027005100000678794,151965696
44,1305031103.811242,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.811242.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.794329.png,0.016913175582885742,0.0046579837799072266,727,0.01366030000099272,0.0035736999998334795,0.003886100001182058,0.007459800001015537,0.005943500000284985,0.013403300001300522,0.027063600002293242,151965696
45,1305031103.843251,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.843251.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.830367.png,0.012883901596069336,0.0025489330291748047,742,0.01361680000081833,0.0035874000004696427,0.004242799999701674,0.007830200000171317,0.006248099998629186,0.014078299998800503,0.027695099999618833,151965696
46,1305031103.875361,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.875361.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.862379.png,0.012981891632080078,0.00043892860412597656,760,0.013680699999895296,0.003778099999180995,0.004214299999148352,0.007992399998329347,0.006155300001410069,0.014147699999739416,0.027828399999634712,151965696
47,1305031103.911221,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.911221.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.894237.png,0.016983985900878906,0.004579067230224609,774,0.01323220000085712,0.0036201999992044875,0.00412040000082925,0.007740600000033737,0.005991300000459887,0.013731900000493624,0.026964100001350744,151965696
48,1305031103.943211,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.943211.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.930503.png,0.012708187103271484,0.002588987350463867,818,0.013603299999886076,0.003682800001115538,0.004425799999808078,0.008108600000923616,0.006165599999803817,0.014274200000727433,0.02787750000061351,151965696
49,1305031103.975373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.975373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.962461.png,0.01291203498840332,0.00042700767517089844,853,0.013497800000550342,0.003568000000086613,0.004484999999476713,0.008052999999563326,0.006995199999437318,0.015048199999000644,0.028545999999550986,151965696
50,1305031104.011232,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.011232.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.994365.png,0.01686692237854004,0.0045680999755859375,921,0.01337019999846234,0.003650700000434881,0.0043875999999727355,0.008038300000407617,0.006368899999870337,0.014407200000277953,0.027777399998740293,152477696
51,1305031104.043249,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.043249.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.030279.png,0.012969970703125,0.0025510787963867188,913,0.013383600000452134,0.004175600000962731,0.00449290000142355,0.008668500002386281,0.006455900000219117,0.015124400002605398,0.028508000003057532,152477696
52,1305031104.075425,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.075425.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.062542.png,0.01288294792175293,0.00047516822814941406,981,0.014521299999614712,0.0036670000008598436,0.004445099999429658,0.008112100000289502,0.01017379999939294,0.018285899999682442,0.032807199999297154,152481792
53,1305031104.111235,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.111235.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.095305.png,0.0159299373626709,0.004565000534057617,990,0.015655900000638212,0.004395599999043043,0.004439199999978882,0.008834799999021925,0.00736249999863503,0.016197299997656955,0.03185319999829517,152485888
54,1305031104.14323,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.143230.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.131292.png,0.011937856674194336,0.0025701522827148438,1020,0.01574839999921096,0.004423500000484637,0.004159800000707037,0.008583300001191674,0.007278099999894039,0.015861400001085713,0.03160980000029667,152481792
55,1305031104.175424,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.175424.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.163440.png,0.011984109878540039,0.00037598609924316406,1053,0.01360720000047877,0.003504999998767744,0.004290499999115127,0.007795499997882871,0.0070756999994046055,0.014871199997287476,0.028478399997766246,152481792
56,1305031104.211283,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.211283.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.194053.png,0.01723003387451172,0.004616975784301758,1026,0.01319320000038715,0.0035152000000380212,0.004420999999638298,0.007936199999676319,0.006873899999845889,0.014810099999522208,0.02800329999990936,152481792
57,1305031104.243196,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.243196.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.227247.png,0.015949010848999023,0.0026040077209472656,1104,0.013304399999469751,0.003574000000298838,0.0042632000004232395,0.007837200000722078,0.006955599999855622,0.0147928000005777,0.02809720000004745,152481792
58,1305031104.275546,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.275546.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.263335.png,0.012211084365844727,0.00035381317138671875,1131,0.01367250000112108,0.00363880000077188,0.00445919999947364,0.00809800000024552,0.006572999998752493,0.014670999998998013,0.028343500000119093,152481792
59,1305031104.311219,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.311219.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.294957.png,0.016262054443359375,0.004580974578857422,1159,0.013791999999739346,0.003533300001436146,0.004610500000126194,0.00814380000156234,0.007865200001106132,0.016009000002668472,0.029801000002407818,152485888
60,1305031104.343342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.343342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.331403.png,0.011939048767089844,0.0026578903198242188,1205,0.01587889999973413,0.0044190000007802155,0.004528899999058922,0.008947899999839137,0.006569600000148057,0.015517499999987194,0.031396399999721325,152485888
61,1305031104.375837,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.375837.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.363345.png,0.012492179870605469,3.719329833984375e-05,1215,0.013434500000585103,0.00359050000042771,0.004326799999034847,0.007917299999462557,0.006874900000184425,0.014792199999646982,0.028226700000232086,152485888
62,1305031104.411509,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.411509.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.395019.png,0.01648998260498047,0.004291057586669922,1216,0.014126199999736855,0.0034809999997378327,0.004757400000016787,0.00823839999975462,0.007086700001309509,0.01532510000106413,0.029451300000800984,152485888
63,1305031104.443288,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.443288.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.431435.png,0.01185297966003418,0.0025119781494140625,1255,0.013714599999730126,0.0035657000007631723,0.004426100000273436,0.007991800001036609,0.007363299999269657,0.015355100000306265,0.02906970000003639,152485888
64,1305031104.475456,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.475456.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.463413.png,0.012042999267578125,0.0003440380096435547,1233,0.01354910000009113,0.003477599999314407,0.005640999999741325,0.009118599999055732,0.006998599999860744,0.016117199998916476,0.029666299999007606,152485888
65,1305031104.511329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.511329.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.495673.png,0.015655994415283203,0.0044710636138916016,1245,0.013778300000922172,0.0035449000006337883,0.006006100000377046,0.009551000001010834,0.007604600001286599,0.017155600002297433,0.030933900003219605,152485888
66,1305031104.543368,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.543368.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.531450.png,0.011918067932128906,0.0024318695068359375,1315,0.013783099999272963,0.003814599998804624,0.00491640000109328,0.008730999999897904,0.00853839999945194,0.017269399999349844,0.031052499998622807,152485888
67,1305031104.575343,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.575343.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.563149.png,0.012193918228149414,0.0004570484161376953,1399,0.01314739999907033,0.003510800001095049,0.004997699999876204,0.008508500000971253,0.008016599998882157,0.01652509999985341,0.02967249999892374,152485888
68,1305031104.611336,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.611336.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.595033.png,0.016303062438964844,0.004564046859741211,1447,0.013289200000144774,0.003613299999415176,0.005545199999687611,0.009158499999102787,0.007797799999025301,0.016956299998128088,0.030245499998272862,152485888
69,1305031104.643243,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.643243.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.631368.png,0.011875152587890625,0.002557039260864258,1565,0.013437199999316363,0.003851200001008692,0.005540199999813922,0.009391400000822614,0.009173300000838935,0.01856470000166155,0.03200190000097791,152510464
70,1305031104.675525,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.675525.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.659863.png,0.015661954879760742,0.0003750324249267578,1622,0.013668999999936204,0.0037283999990904704,0.005476199999975506,0.009204599999065977,0.008482400000502821,0.017686999999568798,0.031355999999505,152514560
71,1305031104.711277,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.711277.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.695185.png,0.01609206199645996,0.004523038864135742,1683,0.013850299999830895,0.003825699999651988,0.005513699999937671,0.00933939999958966,0.008635500000309548,0.017974899999899208,0.0318251999997301,152567808
72,1305031104.74328,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.743280.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.730936.png,0.012343883514404297,0.0025200843811035156,1781,0.013624799999888637,0.003747099999600323,0.005962299999737297,0.00970939999933762,0.010142700000869809,0.01985210000020743,0.033476900000096066,152788992
73,1305031104.775327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.775327.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.763178.png,0.012148857116699219,0.0004730224609375,1870,0.013585699998657219,0.0036973999995097984,0.005833699999129749,0.009531099998639547,0.009668900000178837,0.019199999998818384,0.032785699997475604,152862720
74,1305031104.811465,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.811465.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.799499.png,0.01196599006652832,0.004334926605224609,1952,0.013688400000319234,0.003680200001326739,0.005941399998846464,0.009621600000173203,0.010371899999881862,0.019993500000055064,0.0336819000003743,153493504
75,1305031104.843258,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.843258.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.830961.png,0.012296915054321289,0.0025420188903808594,1990,0.014332599999761442,0.0038155000002007,0.0056643999996595085,0.009479899999860208,0.009038000000145985,0.018517900000006193,0.032850499999767635,153788416
76,1305031104.87535,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.875350.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.863256.png,0.01209402084350586,0.00044989585876464844,2111,0.01400889999968058,0.003752399999939371,0.005746599999838509,0.00949899999977788,0.009154199999102275,0.018653199998880154,0.032662099998560734,153567232
77,1305031104.911534,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.911534.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.899165.png,0.012369155883789062,0.004266023635864258,2097,0.01377900000079535,0.0034447999987605726,0.006129499999588006,0.009574299998348579,0.011782199999288423,0.021356499997637002,0.03513549999843235,153632768
78,1305031104.943262,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.943262.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.931091.png,0.012171030044555664,0.002537965774536133,2067,0.014113799999904586,0.003588300000046729,0.0060981999995419756,0.009686499999588705,0.009272900000723894,0.0189594000003126,0.033073200000217184,153632768
79,1305031104.975202,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.975202.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.959750.png,0.015452146530151367,0.0006978511810302734,2051,0.013770100000328966,0.0034985999991477,0.0051872999993065605,0.00868589999845426,0.008776099999522557,0.017461999997976818,0.031232099998305785,153632768
80,1305031105.01129,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.011290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.998342.png,0.012948036193847656,0.004509925842285156,2077,0.013920600000346894,0.003637199999502627,0.005033499999626656,0.008670699999129283,0.008286099999168073,0.016956799998297356,0.03087739999864425,153632768
