source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
84,120,461,714,descriptor,0.991647481918335,0.03660724125806107,4.418274094693878,0.9816216216216216,0.028149549576179118,0.9945945945945946,0.02568855204588742,920,0.9945945945945946,0.0256885520458875,0.026600379814827105,0.050507081272884426,0.9675062148871418,True,accepted,0.005986175966179581,0.8684132331561248,correct,0.04008900000189897
102,118,596,704,descriptor,0.9905560612678528,0.024983753233081295,1.8625649171254508,0.9981998199819982,0.024413195229346034,0.9981998199819982,0.021972823037382322,1109,0.9981998199819982,0.021972823037382343,0.022274145605264962,0.026740372785837102,0.8448217452578725,True,accepted,0.002555994739183266,0.9224838753707599,correct,0.023465100002795225
63,85,345,466,descriptor,0.9904168248176575,0.1368359589863095,5.9916638428930735,0.8604427333974976,0.02857819045624562,0.8710298363811357,0.028288264116351155,905,0.8710298363811357,0.028288264116351033,0.16467298397595506,0.0846917914465418,2.271732884464414,False,shared_all_point_rmse>0.12; consistency_translation>0.08,0.024026872715894196,0.7925546991732489,correct,0.022714599999744678
2,30,8,146,descriptor,0.9895315170288086,0.04608069597573952,2.6359795564784916,0.9537856440511308,0.02835962994642443,0.9577187807276303,0.02544318240042877,974,0.9577187807276303,0.0254431824004288,0.03410703818454542,0.028304626762117792,1.2055174623244629,True,accepted,0.04161724775216651,2.768453233978976,correct,0.017749800001183758
39,55,208,293,descriptor,0.9893732070922852,0.041216819103297095,6.619483567776604,0.9096844396082698,0.031677897973731,0.9140369967355821,0.0277500590082413,840,0.9140369967355821,0.027750059008241304,0.05508333975018322,0.05225516864380458,1.287303367752445,True,accepted,0.03591022223669983,2.706221852039338,correct,0.014873300002363976
10,97,49,552,descriptor,0.989173412322998,0.08294669672105671,6.203049940102961,0.9859320046893317,0.028287842369923606,0.9929660023446659,0.023480837778794363,847,0.9929660023446659,0.023480837778794308,0.02587534389923131,0.007234187080958192,2.1782666500138688,True,accepted,0.027090788799893326,1.26981622741718,correct,0.02114839999921969
83,96,455,546,descriptor,0.9875811338424683,0.06403212555766113,4.8195241207325585,0.9754901960784313,0.023341533403012205,0.9791666666666666,0.02326431083073487,799,0.9791666666666666,0.02326431083073486,0.028264650366986034,0.034406189794336316,0.5006305068207836,True,accepted,0.004301239895621712,0.5549594030395218,correct,0.02246180000292952
5,23,19,108,descriptor,0.9873507022857666,0.03233359223740797,3.300912894430619,1.0,0.024008314809081027,0.9985272459499264,0.023609860409527395,678,0.9985272459499264,0.023609860409527412,0.023796902834302754,0.025994187497043016,1.2526434609059331,True,accepted,0.010719202979173057,1.2289607107036367,correct,0.012412500000209548
29,51,141,278,descriptor,0.9857144355773926,0.0871702726974686,1.9046917888222434,0.9916067146282974,0.025931594537354836,0.9952038369304557,0.024614532924612728,830,0.9952038369304557,0.02461453292461262,0.02528317602388592,0.056678985325614155,1.25406389120622,True,accepted,0.019769030992001356,1.6627909732948627,correct,0.02044440000099712
54,75,289,408,descriptor,0.9854599237442017,0.0794155903173489,7.996081279284083,0.8592342342342343,0.026781950817472675,0.8682432432432432,0.026451182146787097,771,0.8682432432432432,0.026451182146787107,0.10080228383098373,0.07774843940253676,2.965507295479542,True,accepted,0.010387792674199994,0.9155223972261549,correct,0.012918100001115818
