frame_index,rgb_timestamp,rgb_path,depth_path,rgb_depth_offset_s,rgb_ground_truth_offset_s,point_count,rgbd_read_runtime_s,base_preprocessing_runtime_s,normal_estimation_runtime_s,preprocessing_runtime_s,registration_runtime_s,compute_runtime_s,input_to_pose_runtime_s,process_rss_bytes_after_frame
39,1305031103.643445,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.643445.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.631376.png,0.012068986892700195,,615,0.013300200000230689,0.003723300000274321,0.004188000000795,0.007911300001069321,0.005802600000606617,0.013713900001675938,0.027014100001906627,150032384
40,1305031103.675523,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.675523.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.663594.png,0.011929035186767578,,644,0.013258400000268011,0.0036467000008997275,0.0040365999993809965,0.007683300000280724,0.006254199999602861,0.013937499999883585,0.027195900000151596,150036480
41,1305031103.71161,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.711610.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.694695.png,0.016915082931518555,,662,0.013840800000252784,0.0036277999988669762,0.004006200000731042,0.007633999999598018,0.006166200000734534,0.013800200000332552,0.027641000000585336,150044672
42,1305031103.743326,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.743326.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.731542.png,0.011783838272094727,,679,0.013354599999729544,0.003665099999125232,0.003944000000046799,0.007609099999172031,0.006013300000631716,0.013622399999803747,0.02697699999953329,150048768
43,1305031103.775342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.775342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.762865.png,0.012476921081542969,,734,0.013438600000881706,0.003667300001325202,0.004065200000695768,0.00773250000202097,0.0057976999996753875,0.013530200001696358,0.026968800002578064,150061056
44,1305031103.811242,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.811242.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.794329.png,0.016913175582885742,,727,0.013709700000617886,0.0036693000001832843,0.0040300000000570435,0.007699300000240328,0.005600599999525002,0.01329989999976533,0.027009600000383216,150061056
45,1305031103.843251,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.843251.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.830367.png,0.012883901596069336,,742,0.013403400000242982,0.0035969000000477536,0.003954300000259536,0.00755120000030729,0.0058030000000144355,0.013354200000321725,0.026757600000564707,150065152
46,1305031103.875361,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.875361.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.862379.png,0.012981891632080078,,760,0.013879099999030586,0.0036576999991666526,0.004014899999674526,0.007672599998841179,0.005680799999026931,0.01335339999786811,0.027232499996898696,150077440
47,1305031103.911221,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.911221.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.894237.png,0.016983985900878906,,774,0.013368599999012076,0.0035705999998754123,0.0042424000002938556,0.007813000000169268,0.005929099999775644,0.013742099999944912,0.02711069999895699,150085632
48,1305031103.943211,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.943211.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.930503.png,0.012708187103271484,,818,0.013746100001299055,0.0036290999996708706,0.004093400000783731,0.007722500000454602,0.006072000000131084,0.013794500000585685,0.02754060000188474,150089728
49,1305031103.975373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.975373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.962461.png,0.01291203498840332,,853,0.013414899998679175,0.00356399999873247,0.004324300000007497,0.007888299998739967,0.006722199999785516,0.014610499998525484,0.02802539999720466,150102016
50,1305031104.011232,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.011232.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.994365.png,0.01686692237854004,,921,0.013354600001548533,0.003627500000220607,0.00440820000039821,0.008035700000618817,0.005863800000952324,0.013899500001571141,0.027254100003119675,150102016
51,1305031104.043249,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.043249.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.030279.png,0.012969970703125,,913,0.013515900000129477,0.0036513000013655983,0.004390199999761535,0.008041500001127133,0.006769999999960419,0.014811500001087552,0.02832740000121703,150102016
52,1305031104.075425,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.075425.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.062542.png,0.01288294792175293,,981,0.014365099999849917,0.0036366000003908994,0.004328299999542651,0.00796489999993355,0.009635899999921094,0.017600799999854644,0.03196589999970456,150728704
53,1305031104.111235,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.111235.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.095305.png,0.0159299373626709,,990,0.013380599999436527,0.003597099999751663,0.004355700000814977,0.00795280000056664,0.006412799999452545,0.014365600000019185,0.027746199999455712,150736896
54,1305031104.14323,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.143230.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.131292.png,0.011937856674194336,,1020,0.013521700000637793,0.003592499999285792,0.004537800001344294,0.008130300000630086,0.006796800000302028,0.014927100000932114,0.028448800001569907,150736896
55,1305031104.175424,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.175424.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.163440.png,0.011984109878540039,,1053,0.013625800000227173,0.0036380999990797136,0.00421239999923273,0.007850499998312443,0.007252400000652415,0.015102899998964858,0.02872869999919203,150745088
56,1305031104.211283,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.211283.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.194053.png,0.01723003387451172,,1026,0.013638899999932619,0.003581700000722776,0.004587800000081188,0.008169500000803964,0.00659069999892381,0.014760199999727774,0.028399099999660393,150757376
57,1305031104.243196,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.243196.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.227247.png,0.015949010848999023,,1104,0.013384100000621402,0.0036431000007723924,0.0042453000005480135,0.007888400001320406,0.0071559999996679835,0.01504440000098839,0.02842850000160979,150765568
58,1305031104.275546,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.275546.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.263335.png,0.012211084365844727,,1131,0.013830100000632228,0.0036712999990413664,0.0045470999993995065,0.008218399998440873,0.007076300000335323,0.015294699998776196,0.029124799999408424,150777856
59,1305031104.311219,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.311219.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.294957.png,0.016262054443359375,,1159,0.013501199999154778,0.0036359000005177222,0.004409099999975297,0.008045000000493019,0.00769159999981639,0.01573660000030941,0.029237799999464187,150786048
60,1305031104.343342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.343342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.331403.png,0.011939048767089844,,1205,0.013521499999114894,0.0034626999986357987,0.004471399999601999,0.007934099998237798,0.007471599999917089,0.015405699998154887,0.02892719999726978,150790144
61,1305031104.375837,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.375837.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.363345.png,0.012492179870605469,,1215,0.013596599999800674,0.0036438999995880295,0.004520399999819347,0.008164299999407376,0.007112899998901412,0.015277199998308788,0.028873799998109462,150798336
62,1305031104.411509,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.411509.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.395019.png,0.01648998260498047,,1216,0.013552399999753106,0.003485900000669062,0.004447299999810639,0.007933200000479701,0.007175299999289564,0.015108499999769265,0.02866089999952237,150802432
63,1305031104.443288,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.443288.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.431435.png,0.01185297966003418,,1255,0.013448599998810096,0.0035877999998774612,0.0056459999996150145,0.009233799999492476,0.0075077000001329,0.016741499999625375,0.03019009999843547,150818816
64,1305031104.475456,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.475456.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.463413.png,0.012042999267578125,,1233,0.01662209999994957,0.0036933999999746447,0.005321900000126334,0.009015300000100979,0.007725199999185861,0.01674049999928684,0.03336259999923641,150822912
65,1305031104.511329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.511329.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.495673.png,0.015655994415283203,,1245,0.01617449999866949,0.004334899998866604,0.005273400000078254,0.009608299998944858,0.006992700000409968,0.016600999999354826,0.032775499998024316,151449600
66,1305031104.543368,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.543368.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.531450.png,0.011918067932128906,,1315,0.013397900000200025,0.003696400000990252,0.005242899998847861,0.008939299999838113,0.007931600001029437,0.01687090000086755,0.030268800001067575,153051136
67,1305031104.575343,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.575343.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.563149.png,0.012193918228149414,,1399,0.013289700000314042,0.0036660999994637677,0.005049999999755528,0.008716099999219296,0.00785589999941294,0.016571999998632236,0.02986169999894628,153051136
68,1305031104.611336,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.611336.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.595033.png,0.016303062438964844,,1447,0.013102200000503217,0.003645300001153373,0.006222699999852921,0.009868000001006294,0.008227300000726245,0.01809530000173254,0.031197500002235756,153055232
69,1305031104.643243,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.643243.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.631368.png,0.011875152587890625,,1565,0.015301100000215229,0.0038785999986430397,0.005559200000789133,0.009437799999432173,0.010818799999469775,0.020256599998901947,0.035557699999117176,153075712
70,1305031104.675525,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.675525.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.659863.png,0.015661954879760742,,1622,0.0157772999991721,0.0037843000009161187,0.005369599999539787,0.009153900000455906,0.008823599999232101,0.017977499999688007,0.03375479999886011,153088000
71,1305031104.711277,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.711277.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.695185.png,0.01609206199645996,,1683,0.013490200000887853,0.0037391000005300157,0.006202000000484986,0.009941100001015002,0.008580699999583885,0.018521800000598887,0.03201200000148674,153088000
72,1305031104.74328,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.743280.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.730936.png,0.012343883514404297,,1781,0.013292000001456472,0.0037217000008240575,0.005931100000452716,0.009652800001276773,0.00966560000051686,0.019318400001793634,0.032610400003250106,153092096
73,1305031104.775327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.775327.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.763178.png,0.012148857116699219,,1870,0.013794900001812493,0.0036225000003469177,0.005643399999826215,0.009265900000173133,0.009822099998928024,0.019087999999101157,0.03288290000091365,153104384
74,1305031104.811465,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.811465.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.799499.png,0.01196599006652832,,1952,0.014432699999815668,0.003695800000059535,0.005593200001385412,0.009289000001444947,0.01067239999974845,0.019961400001193397,0.034394100001009065,153108480
75,1305031104.843258,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.843258.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.830961.png,0.012296915054321289,,1990,0.013344400000278256,0.0036075999996683095,0.00571239999953832,0.00931999999920663,0.009591599999112077,0.018911599998318707,0.03225599999859696,152236032
76,1305031104.87535,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.875350.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.863256.png,0.01209402084350586,,2111,0.013653500000145868,0.0037984999999025604,0.0059979999987263,0.00979649999862886,0.00954720000117959,0.01934369999980845,0.03299719999995432,152244224
77,1305031104.911534,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.911534.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.899165.png,0.012369155883789062,,2097,0.01549180000074557,0.0035397999999986496,0.006224100001418265,0.009763900001416914,0.011714100000972394,0.021478000002389308,0.03696980000313488,150355968
78,1305031104.943262,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.943262.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.931091.png,0.012171030044555664,,2067,0.014094000000113738,0.0036129000000073574,0.005954500000370899,0.009567400000378257,0.008806100000583683,0.01837350000096194,0.03246750000107568,152907776
79,1305031104.975202,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.975202.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.959750.png,0.015452146530151367,,2051,0.013680099998964579,0.00360490000093705,0.006374099999447935,0.009979000000384985,0.009126999999352847,0.019105999999737833,0.03278609999870241,152948736
80,1305031105.01129,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.011290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.998342.png,0.012948036193847656,,2077,0.015073099999426631,0.003754100000151084,0.00567859999864595,0.009432699998797034,0.00856480000038573,0.017997499999182764,0.033070599998609396,152948736
81,1305031105.043373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.043373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.030427.png,0.012946128845214844,,2053,0.013029100000494509,0.003701300000102492,0.005635299999994459,0.00933660000009695,0.009483400001045084,0.018820000001142034,0.03184910000163654,152948736
82,1305031105.07532,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.075320.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.062445.png,0.012875080108642578,,1994,0.013406000000031781,0.0036932000002707355,0.005600399999821093,0.009293600000091828,0.009542800000417628,0.018836400000509457,0.03224240000054124,152961024
83,1305031105.111299,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.111299.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.097639.png,0.013659954071044922,,1953,0.01509289999921748,0.0038985999999567866,0.0055881000007502735,0.00948670000070706,0.008473799998682807,0.017960499999389867,0.03305339999860735,152350720
84,1305031105.143106,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.143106.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.130269.png,0.012836933135986328,,1907,0.013461000000461354,0.0037002999997639563,0.005305399999997462,0.009005699999761418,0.00815849999889906,0.01716419999866048,0.030625199999121833,153042944
