source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
53,74,286,403,descriptor,0.984675407409668,0.09912181632198348,5.47575277933433,0.9462857142857143,0.031169201466803482,0.9805714285714285,0.025187664456954986,858,0.9805714285714285,0.025187664456954972,0.04194089598002264,0.0851965661412548,2.760320295544149,False,consistency_translation>0.08,0.0051086799231243605,0.5083775420642592,correct,0.013250299998617265
5,24,19,113,descriptor,0.9837878942489624,0.07851111248266313,2.853383680185127,0.9381443298969072,0.029238194292804914,0.9631811487481591,0.027411822583297406,654,0.9631811487481591,0.027411822583297416,0.057462418688053046,0.036870607890451254,0.6958353673957847,True,accepted,0.01305560312154414,1.4917620015783886,correct,0.008366199999727542
3,29,11,141,descriptor,0.9828203320503235,0.024865338403631213,2.6700582967081545,0.9192399049881235,0.025497997670897485,0.9311163895486936,0.02188081892614244,784,0.9311163895486936,0.02188081892614243,0.15407479894447784,0.02024384997333077,0.8686488947250463,False,shared_all_point_rmse>0.12,0.02870877663121372,1.2146532536643944,correct,0.02266779999990831
41,61,218,335,descriptor,0.9821063876152039,0.05292777369510584,3.613119143591469,0.9306532663316583,0.02798972634671504,0.9326633165829146,0.024736285450615774,928,0.9326633165829146,0.0247362854506158,0.13386855441759257,0.04856602336535056,2.227762025834247,False,shared_all_point_rmse>0.12,0.012227555729557507,0.9940721127559442,correct,0.01630709999881219
37,57,195,303,descriptor,0.9806084632873535,0.028925868253297463,4.792536812483108,0.9389788293897883,0.026034676042397797,0.9452054794520548,0.02526816935044138,759,0.9452054794520548,0.025268169350441377,0.04740281548656066,0.06562981282874177,1.1904215804181444,True,accepted,0.01459688267547965,1.0229105134996435,correct,0.012690499999735039
98,115,558,678,descriptor,0.9802042245864868,0.06646492227864749,1.0349330503984975,0.9781990521327014,0.026774002103578238,0.9848341232227488,0.026532624362094602,1039,0.9848341232227488,0.026532624362094605,0.030615306444486158,0.021718290721939846,1.3094753996544335,True,accepted,0.00616165243851848,0.39833285597882584,correct,0.021873400000913534
5,21,19,100,descriptor,0.9790213108062744,0.1007656824416146,3.094940112349486,0.9970544918998527,0.025320773874742644,1.0,0.02003666801215,679,1.0,0.020036668012150007,0.020036668012150007,0.019163532321080954,1.3717967500631432,True,accepted,0.01185777627642798,0.4934082645879925,correct,0.02277189999949769
39,54,208,289,descriptor,0.9779860377311707,0.07032492326587116,4.756421079975888,0.8705114254624592,0.03123276742232486,0.8694232861806311,0.027170688077783063,799,0.8694232861806311,0.02717068807778307,0.07632544509649898,0.0612423936428103,1.9976784711690958,True,accepted,0.027986157799165173,2.096779034082004,correct,0.01848220000101719
0,31,0,151,descriptor,0.9779811501502991,0.037297171580420986,2.6813353827526565,0.9541213063763608,0.03011507965647188,0.9657853810264385,0.029691204042888483,1242,0.9657853810264385,0.029691204042888473,0.0403476341378399,0.0665970232462138,1.286484886107913,True,accepted,0.058100042662171114,1.5152075371438514,incorrect,0.02905579999787733
85,98,466,558,descriptor,0.9776977896690369,0.04350158451830986,5.156698388950656,0.9809926082365364,0.028435793531976613,0.9915522703273495,0.023723448985625874,939,0.9915522703273495,0.02372344898562591,0.02537563750088153,0.04137167413511697,0.6190094157120564,True,accepted,0.005021629490981744,0.3201909617689519,correct,0.020457499998883577
51,71,278,395,descriptor,0.9772066473960876,0.153659112264012,3.724316674368108,0.9216494845360824,0.028469934951751655,0.9701030927835051,0.026591555640085186,941,0.9701030927835051,0.026591555640085206,0.033068738319986545,0.11899652339902927,2.234840935886351,False,consistency_translation>0.08,0.007815644656566118,0.8926295356151662,correct,0.01560800000152085
19,30,93,146,descriptor,0.9757988452911377,0.028594175634782983,5.6900658063843,0.8061564059900166,0.037888447099572856,0.8494176372712147,0.02706457027165334,1021,0.8494176372712147,0.027064570271653363,0.14692667336740314,0.02992360038383787,1.365306224567886,False,shared_all_point_rmse>0.12,0.044993755401472706,2.4774487738084234,correct,0.021267899999656947
0,41,0,218,descriptor,0.9753908514976501,0.08610054477652886,5.10007031045488,0.7558320373250389,0.030739479120633174,0.7659409020217729,0.029800288500827474,985,0.7659409020217729,0.029800288500827485,0.2092327534528337,0.050764290013004386,2.3101868188470376,False,shared_all_point_rmse>0.12,0.027888268243924572,0.7511774523802948,correct,0.027743299997382564
2,19,8,93,descriptor,0.975085437297821,0.04319056444951399,3.3922204978267922,0.9213372664700098,0.031566754906620205,0.9990167158308751,0.02297311859557918,1016,0.9990167158308751,0.02297311859557917,0.023215312971968587,0.015227644347958414,1.901688473495375,True,accepted,0.008224602708796854,0.5073809265887593,correct,0.019199400001525646
20,63,97,345,descriptor,0.9750379920005798,0.061256782511229325,3.374673784511256,0.9122632103688934,0.031593032035340696,0.938185443668993,0.024479434351318646,941,0.938185443668993,0.024479434351318656,0.04329727309900542,0.04710673389232287,1.5944311461165215,True,accepted,0.0197172988404777,1.1173843759734867,correct,0.021043699998699594
