source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
89,103,497,601,pose,N/A,0.018814732489701873,2.15680456443027,0.9711431742508324,0.03313044345209487,0.9800221975582686,0.023863346988232288,883,0.9800221975582686,0.023863346988232313,0.028682908148199043,0.04433348252568233,1.2917299295233817,True,accepted,0.007910472142915745,0.5273132712002238,correct,0.021213699999862
71,97,395,552,pose,N/A,0.01971978801780654,4.714656860368861,0.9724454649827784,0.03042005552412731,0.9896670493685419,0.02589815921376283,862,0.9896670493685419,0.02589815921376289,0.02801503373898988,0.03620118741585501,0.3511303840614601,True,accepted,0.023868510583901704,1.748875583663543,correct,0.03491050000047835
36,58,190,324,pose,N/A,0.022007634717070134,3.8656245456141125,0.8323563892145369,0.029906030170301173,0.8335287221570926,0.028938014718734344,711,0.8335287221570926,0.02893801471873435,0.08679453019024741,0.061523460454930866,1.2641131354294857,True,accepted,0.030347074494232625,2.9106076876325933,correct,0.01601709999886225
71,91,395,507,pose,N/A,0.02215405097090052,2.25082964945031,0.9931113662456946,0.023383458359014057,0.9965556831228473,0.023819851788432943,868,0.9965556831228473,0.023819851788432926,0.02439209435525358,0.011098049849240246,0.35860370263723557,True,accepted,0.014226341295265404,1.6890262584100069,correct,0.018802399999913177
91,113,507,670,pose,N/A,0.024698879480766826,1.9861253161710815,0.984504132231405,0.0285632276941422,0.9886363636363636,0.026377099065118384,957,0.9886363636363636,0.02637709906511839,0.028841240547412723,0.05261726088604926,1.6183044920270993,True,accepted,0.014081674148903751,0.6034446640574921,correct,0.031198299999232404
96,111,546,661,pose,N/A,0.02484443140285136,3.5247315747233103,0.806378132118451,0.023754028888238278,0.8029612756264237,0.02183835246970892,705,0.8029612756264237,0.02183835246970892,0.13172244353870124,0.029247623328144554,1.1350446613672727,False,shared_all_point_rmse>0.12,0.0070076160221066285,0.44423374878371785,correct,0.014451200000621611
3,29,11,141,pose,N/A,0.024865338403631213,2.6700582967081545,0.9133016627078385,0.026680583582740256,0.9311163895486936,0.02187921470748723,784,0.9311163895486936,0.02187921470748721,0.15407689194621135,0.020264195019446107,0.8688715350242313,False,shared_all_point_rmse>0.12,0.028726613547886075,1.2144687328011983,correct,0.02516470000045956
71,83,395,455,pose,N/A,0.02780760544417011,2.0210013115135377,0.9322617680826636,0.024576582800055265,0.9345579793340988,0.023418687747629285,814,0.9345579793340988,0.023418687747629285,0.06766389409225114,0.0042041745795243736,0.44860915771821164,True,accepted,0.025371534101177703,1.3271643784637392,correct,0.01655440000104136
2,51,8,278,pose,N/A,0.034145911467281256,3.5918882282613915,0.7463126843657817,0.030683087231874007,0.7777777777777778,0.024676943781603913,791,0.7777777777777778,0.02467694378160392,0.2498216164176866,0.08051445809338609,2.2606245579132316,False,shared_all_point_rmse>0.12; consistency_translation>0.08,0.04106642387936289,1.9933497567602203,correct,0.018302600001334213
12,30,57,146,pose,N/A,0.03431260253517984,2.5055276466085807,0.9266304347826086,0.028798918649194327,0.9329710144927537,0.027730431094236892,1030,0.9329710144927537,0.027730431094236927,0.03952000427110246,0.047719588260726635,1.2180406583022418,True,accepted,0.010156997724297892,0.3668689924067328,correct,0.024582699999882607
