frame_index,rgb_timestamp,rgb_path,depth_path,rgb_depth_offset_s,rgb_ground_truth_offset_s,point_count,rgbd_read_runtime_s,preprocessing_runtime_s,registration_runtime_s,compute_runtime_s,input_to_pose_runtime_s,process_rss_bytes_after_frame
35,1305031103.511333,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.511333.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.494472.png,0.0168609619140625,0.004667043685913086,525,0.008531800000127987,0.0016190999995160382,0.0026037000006908784,0.004222800000206917,0.012754600000334904,71512064
36,1305031103.543444,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.543444.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.531502.png,0.011941909790039062,0.0023560523986816406,536,0.008599299999332288,0.001795000000129221,0.0029269000006024726,0.004721900000731694,0.013321200000063982,71532544
37,1305031103.575474,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.575474.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.562651.png,0.012823104858398438,0.0004260540008544922,544,0.008541299999706098,0.0017508000000816537,0.002159800000299583,0.003910600000381237,0.012451900000087335,71524352
38,1305031103.611223,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.611223.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.595310.png,0.015913009643554688,0.0046770572662353516,570,0.008052499999394058,0.0016444000011688331,0.0032659999997122213,0.0049104000008810544,0.012962900000275113,71536640
39,1305031103.643445,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.643445.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.631376.png,0.012068986892700195,0.0023550987243652344,615,0.008083800001259078,0.0016431000003649388,0.0029001999992033234,0.004543299999568262,0.01262710000082734,71553024
40,1305031103.675523,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.675523.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.663594.png,0.011929035186767578,0.0002770423889160156,644,0.00826729999971576,0.0016438999991805758,0.00405030000001716,0.0056941999991977355,0.013961499998913496,71561216
41,1305031103.71161,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.711610.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.694695.png,0.016915082931518555,0.004189968109130859,662,0.008680799999638111,0.0015868000009504613,0.003750799998670118,0.005337599999620579,0.01401839999925869,71565312
42,1305031103.743326,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.743326.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.731542.png,0.011783838272094727,0.002474069595336914,679,0.008874099999957252,0.0016598999991401797,0.005785600000308477,0.007445499999448657,0.01631959999940591,71589888
43,1305031103.775342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.775342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.762865.png,0.012476921081542969,0.00045800209045410156,734,0.008135500000207685,0.0016468000012537232,0.0038442000004579313,0.0054910000017116545,0.01362650000191934,71593984
44,1305031103.811242,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.811242.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.794329.png,0.016913175582885742,0.0046579837799072266,727,0.0080180000004475,0.0016353000009985408,0.004915999999866472,0.006551300000865012,0.014569300001312513,71598080
45,1305031103.843251,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.843251.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.830367.png,0.012883901596069336,0.0025489330291748047,742,0.00817790000110108,0.0016089000000647502,0.00462599999991653,0.00623489999998128,0.01441280000108236,71622656
46,1305031103.875361,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.875361.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.862379.png,0.012981891632080078,0.00043892860412597656,760,0.008633399998871027,0.0016468000012537232,0.005387900000641821,0.007034700001895544,0.01566810000076657,71675904
47,1305031103.911221,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.911221.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.894237.png,0.016983985900878906,0.004579067230224609,774,0.00872960000015155,0.0016668000007484807,0.008288499999252963,0.009955300000001444,0.018684900000152993,71725056
48,1305031103.943211,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.943211.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.930503.png,0.012708187103271484,0.002588987350463867,818,0.009418400000868132,0.002201900000727619,0.009311300000263145,0.011513200000990764,0.020931600001858897,71680000
49,1305031103.975373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.975373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.962461.png,0.01291203498840332,0.00042700767517089844,853,0.008193099998607067,0.0016940999994403683,0.006205300000146963,0.007899399999587331,0.0160924999981944,71684096
50,1305031104.011232,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.011232.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.994365.png,0.01686692237854004,0.0045680999755859375,921,0.00799879999976838,0.0015638999993825564,0.006121000000348431,0.0076848999997309875,0.015683699999499368,71680000
51,1305031104.043249,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.043249.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.030279.png,0.012969970703125,0.0025510787963867188,913,0.008252000001448323,0.0017363999995723134,0.006854700000985758,0.008591100000558072,0.016843100002006395,71700480
52,1305031104.075425,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.075425.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.062542.png,0.01288294792175293,0.00047516822814941406,981,0.00898379999853205,0.0017344999996566912,0.011724100000719773,0.013458600000376464,0.022442399998908513,71753728
53,1305031104.111235,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.111235.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.095305.png,0.0159299373626709,0.004565000534057617,990,0.010986400000547292,0.0019236999996792292,0.008173500000339118,0.010097200000018347,0.02108360000056564,71770112
54,1305031104.14323,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.143230.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.131292.png,0.011937856674194336,0.0025701522827148438,1020,0.007982199998878059,0.0015879999991739169,0.008158999999068328,0.009746999998242245,0.017729199997120304,71774208
55,1305031104.175424,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.175424.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.163440.png,0.011984109878540039,0.00037598609924316406,1053,0.008843999999953667,0.0017203000006702496,0.008395999999265769,0.010116299999936018,0.018960299999889685,71811072
56,1305031104.211283,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.211283.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.194053.png,0.01723003387451172,0.004616975784301758,1026,0.008578000000852626,0.0016722000000299886,0.010148600000320585,0.011820800000350573,0.0203988000012032,71790592
57,1305031104.243196,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.243196.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.227247.png,0.015949010848999023,0.0026040077209472656,1104,0.008319000000483356,0.0016835000005812617,0.018297499998880085,0.019980999999461346,0.028299999999944703,71835648
58,1305031104.275546,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.275546.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.263335.png,0.012211084365844727,0.00035381317138671875,1131,0.008661599998958991,0.0016582999996899161,0.012798600000678562,0.014456900000368478,0.02311849999932747,71811072
59,1305031104.311219,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.311219.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.294957.png,0.016262054443359375,0.004580974578857422,1159,0.008425300000453717,0.001684900000327616,0.00938049999967916,0.011065400000006775,0.019490700000460492,71839744
60,1305031104.343342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.343342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.331403.png,0.011939048767089844,0.0026578903198242188,1205,0.009432000000742846,0.0016553000004932983,0.01262479999968491,0.014280100000178209,0.023712100000921055,71831552
61,1305031104.375837,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.375837.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.363345.png,0.012492179870605469,3.719329833984375e-05,1215,0.00867380000090634,0.0016770000001997687,0.011273600001004525,0.012950600001204293,0.021624400002110633,71876608
62,1305031104.411509,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.411509.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.395019.png,0.01648998260498047,0.004291057586669922,1216,0.009078299999600858,0.001683700000285171,0.011443199999121134,0.013126899999406305,0.022205199999007164,71864320
63,1305031104.443288,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.443288.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.431435.png,0.01185297966003418,0.0025119781494140625,1255,0.008860500000082538,0.0031220999990182463,0.015095000000656,0.018217099999674247,0.027077599999756785,71905280
64,1305031104.475456,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.475456.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.463413.png,0.012042999267578125,0.0003440380096435547,1233,0.008838899999318528,0.0016610999991826247,0.006354600000122446,0.00801569999930507,0.0168545999986236,71897088
65,1305031104.511329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.511329.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.495673.png,0.015655994415283203,0.0044710636138916016,1245,0.008540400000129011,0.00159440000061295,0.008502599999701488,0.010097000000314438,0.01863740000044345,71913472
66,1305031104.543368,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.543368.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.531450.png,0.011918067932128906,0.0024318695068359375,1315,0.008827100000416976,0.0017392999998264713,0.010238400000162073,0.011977699999988545,0.02080480000040552,71938048
67,1305031104.575343,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.575343.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.563149.png,0.012193918228149414,0.0004570484161376953,1399,0.008850000000165892,0.0019695999999385094,0.01860349999878963,0.02057309999872814,0.02942309999889403,71917568
68,1305031104.611336,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.611336.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.595033.png,0.016303062438964844,0.004564046859741211,1447,0.008377500000278815,0.0016383000001951586,0.014338899998620036,0.015977199998815195,0.02435469999909401,71905280
69,1305031104.643243,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.643243.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.631368.png,0.011875152587890625,0.002557039260864258,1565,0.00886009999885573,0.0017270999996981118,0.018401600000288454,0.020128699999986566,0.028988799998842296,71966720
70,1305031104.675525,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.675525.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.659863.png,0.015661954879760742,0.0003750324249267578,1622,0.008723500000996864,0.0016878999995242339,0.025948299999072333,0.027636199998596567,0.03635969999959343,72138752
71,1305031104.711277,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.711277.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.695185.png,0.01609206199645996,0.004523038864135742,1683,0.008352599999852828,0.001738400000249385,0.03191559999868332,0.033653999998932704,0.04200659999878553,72105984
72,1305031104.74328,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.743280.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.730936.png,0.012343883514404297,0.0025200843811035156,1781,0.01201740000033169,0.0017447999998694286,0.027592700000241166,0.029337500000110595,0.041354900000442285,72265728
73,1305031104.775327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.775327.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.763178.png,0.012148857116699219,0.0004730224609375,1870,0.007828100000551785,0.001631999999517575,0.039317700000538025,0.0409497000000556,0.048777800000607385,72220672
74,1305031104.811465,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.811465.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.799499.png,0.01196599006652832,0.004334926605224609,1952,0.008225499999753083,0.0016670999993948499,0.048829000001205713,0.05049610000060056,0.058721600000353646,72335360
75,1305031104.843258,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.843258.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.830961.png,0.012296915054321289,0.0025420188903808594,1990,0.008734600000025239,0.0017280000010941876,0.04876150000018242,0.05048950000127661,0.05922410000130185,72269824
76,1305031104.87535,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.875350.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.863256.png,0.01209402084350586,0.00044989585876464844,2111,0.008898300000510062,0.0016594999997323612,0.04936380000071949,0.051023300000451854,0.059921600000961917,72351744
77,1305031104.911534,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.911534.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.899165.png,0.012369155883789062,0.004266023635864258,2097,0.009054099999048049,0.0016515999996045139,0.015180700000200886,0.0168322999998054,0.02588639999885345,72261632
78,1305031104.943262,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.943262.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.931091.png,0.012171030044555664,0.002537965774536133,2067,0.008982500001366134,0.0017079999997804407,0.009082099999432103,0.010790099999212543,0.019772600000578677,72437760
79,1305031104.975202,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.975202.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.959750.png,0.015452146530151367,0.0006978511810302734,2051,0.010050299999420531,0.0016532999998162268,0.01283289999992121,0.014486199999737437,0.024536499999157968,72478720
80,1305031105.01129,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.011290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.998342.png,0.012948036193847656,0.004509925842285156,2077,0.009260599999834085,0.0016716000009182608,0.008707299999514362,0.010378900000432623,0.019639500000266708,72511488
81,1305031105.043373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.043373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.030427.png,0.012946128845214844,0.0024268627166748047,2053,0.00889869999991788,0.0017683000005490612,0.01439339999888034,0.016161699999429402,0.025060399999347283,72450048
82,1305031105.07532,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.075320.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.062445.png,0.012875080108642578,0.0004799365997314453,1994,0.008658699998704833,0.0018098999989888398,0.03753879999931087,0.03934869999829971,0.04800739999700454,72429568
83,1305031105.111299,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.111299.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.097639.png,0.013659954071044922,0.004500865936279297,1953,0.008919500000047265,0.001788499999747728,0.024231699999290868,0.026020199999038596,0.03493969999908586,72454144
84,1305031105.143106,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.143106.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.130269.png,0.012836933135986328,0.0026941299438476562,1907,0.008534099999451428,0.0017668000000412576,0.011623899999904097,0.013390699999945355,0.021924799999396782,72454144
85,1305031105.175159,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.175159.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.159979.png,0.015179872512817383,0.0006411075592041016,1816,0.008341500000824453,0.0015953000001900364,0.019124399999782327,0.020719699999972363,0.029061200000796816,72482816
86,1305031105.211268,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.211268.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.198212.png,0.013056039810180664,0.004631996154785156,1733,0.008092399999441113,0.0016591999992670026,0.043517800000699935,0.04517699999996694,0.05326939999940805,72380416
87,1305031105.24327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.243270.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.228250.png,0.015019893646240234,0.0025300979614257812,1631,0.009052400000655325,0.0016206000000238419,0.030757599999560625,0.03237819999958447,0.04143060000023979,72384512
88,1305031105.275288,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.275288.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.262389.png,0.012899160385131836,0.0005118846893310547,1578,0.00825309999891033,0.001949100000274484,0.04192719999991823,0.043876300000192714,0.05212939999910304,72400896
89,1305031105.31129,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.311290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.298501.png,0.012789011001586914,0.004509925842285156,1484,0.008529400000043097,0.001608700000360841,0.037238900000375,0.03884760000073584,0.047377000000778935,72368128
90,1305031105.343302,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.343302.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031105.328878.png,0.01442408561706543,0.0024979114532470703,1403,0.00846310000088124,0.0016740999999456108,0.026890600000115228,0.02856470000006084,0.03702780000094208,72343552
