source_keyframe_id,target_keyframe_id,source_frame_index,target_frame_index,candidate_mode,descriptor_similarity,estimated_candidate_distance_m,estimated_candidate_rotation_deg,global_fitness,global_inlier_rmse_m,refined_fitness,refined_inlier_rmse_m,shared_correspondences,shared_correspondence_ratio,shared_inlier_rmse_m,shared_all_point_rmse_m,odometry_consistency_translation_m,odometry_consistency_rotation_deg,accepted,decision_reason,gt_translation_error_m,gt_rotation_error_deg,posthoc_gt_label,registration_runtime_s
18,31,89,151,descriptor,0.964661717414856,0.032159198408108276,4.973467506266538,0.8773584905660378,0.029097043058828022,0.8975741239892183,0.02973779360440267,1332,0.8975741239892183,0.02973779360440272,0.0678714023934031,0.04323861610287595,1.3973672281460132,True,accepted,0.05508693277441633,3.5578130992720864,incorrect,0.030225500002416084
30,42,146,224,descriptor,0.9645909070968628,0.07896714934905105,5.876259476508582,0.873405299313052,0.02738265670239645,0.8842001962708538,0.023849315652299283,901,0.8842001962708538,0.023849315652299294,0.12603401628192065,0.01925228022121011,1.6003756411251817,False,shared_all_point_rmse>0.12,0.03665877470766396,2.0306725623533994,correct,0.016437400001450442
54,80,289,435,descriptor,0.9630265831947327,0.10396432486855174,5.871707953296256,0.7882882882882883,0.025957097849934704,0.8108108108108109,0.02545628930270838,720,0.8108108108108109,0.025456289302708376,0.3261759757264325,0.07883380655766485,2.451621618634311,False,shared_all_point_rmse>0.12,0.023505720375525573,2.779616421433218,correct,0.011033599999791477
10,90,49,502,descriptor,0.9569591283798218,0.08143348061533771,5.405841356771537,0.8909730363423212,0.03934513345354982,0.9671746776084408,0.02301007941138927,825,0.9671746776084408,0.023010079411389286,0.04683195737143127,0.024070255410606495,1.9307085821403769,True,accepted,0.02326770361554093,1.2147944097295527,correct,0.013611700000183191
71,82,395,442,descriptor,0.9549829959869385,0.06360377404791741,2.113792345082407,0.8151549942594719,0.023801342599837044,0.817451205510907,0.024901538264242355,712,0.817451205510907,0.024901538264242355,0.22896397170860888,0.009946860704058388,0.47979893489376874,False,shared_all_point_rmse>0.12,0.020026709434914452,2.2211160531763148,correct,0.011193199999979697
9,84,45,461,descriptor,0.9536585211753845,0.11953394124256693,2.0511158723647758,0.9703504043126685,0.020364542026008094,0.9743935309973046,0.020893629939343464,723,0.9743935309973046,0.02089362993934345,0.029889872285295938,0.03098954004083268,2.1855080907901066,True,accepted,0.021314016069331726,1.4360701413600256,correct,0.022865399998408975
97,113,552,670,descriptor,0.9531770944595337,0.02868558714732998,2.542614069719404,0.9393627954779034,0.027996606068495158,0.959917780061665,0.02503358947473182,934,0.959917780061665,0.025033589474731836,0.05336272608109856,0.026750465751921235,1.1885196653296424,True,accepted,0.007990803721794448,0.5284292531659938,correct,0.016422900000179652
84,120,461,714,descriptor,0.9529656171798706,0.036607241258078835,4.418274094811792,0.9783783783783784,0.02854715279215394,0.9945945945945946,0.02568969093103365,920,0.9945945945945946,0.02568969093103367,0.02660151304558407,0.050500251664715924,0.9674152607251987,True,accepted,0.005990202528784319,0.8685175907725755,correct,0.01733369999783463
83,96,455,546,descriptor,0.9527766108512878,0.06403212555764416,4.819524120836132,0.9571078431372549,0.028629284529864768,0.9791666666666666,0.023265926474573366,799,0.9791666666666666,0.023265926474573383,0.028266022802927303,0.03441535935113432,0.5005497338169416,True,accepted,0.004281649106379986,0.5539852264867666,correct,0.013404999997874256
60,81,332,438,descriptor,0.9520120620727539,0.14244438958124267,6.139929461103916,0.7369519832985386,0.027389257251978515,0.7453027139874739,0.025355668853500834,714,0.7453027139874739,0.02535566885350084,0.44155539082950535,0.05999331342482924,1.4661465685385877,False,shared_all_point_rmse>0.12,0.019150270196793072,1.2893146026319438,correct,0.012073599998984719
63,83,345,455,descriptor,0.9504410028457642,0.07025769421882959,5.687042542963886,0.6823869104908566,0.03661112401101047,0.766121270452358,0.02642995679871201,796,0.766121270452358,0.026429956798711997,0.28778353885055935,0.08968772412154234,2.4497960345546255,False,shared_all_point_rmse>0.12; consistency_translation>0.08,0.014076397212277991,0.9554128350918738,correct,0.017520499997772276
18,53,89,286,descriptor,0.9504355192184448,0.1321030002886451,7.928221030540693,0.5498652291105122,0.026333096486893397,0.5525606469002695,0.026277477642858028,820,0.5525606469002695,0.026277477642858114,0.49196010996578565,0.058934126632942244,1.929133677568745,False,shared_all_point_rmse>0.12,0.03922187450147654,3.0368055091676966,correct,0.041706199997861404
11,43,53,229,descriptor,0.9501097798347473,0.1161814640075735,4.021694673788577,0.8606060606060606,0.031007014027784087,0.8515151515151516,0.024830717437200733,843,0.8515151515151516,0.024830717437200764,0.17448825514162444,0.09004177811063245,1.9641207041931474,False,shared_all_point_rmse>0.12; consistency_translation>0.08,0.021548588202242484,2.05371074183551,correct,0.018866599999455502
63,86,345,471,descriptor,0.9484871625900269,0.19233177743318433,5.966960806216635,0.8460057747834456,0.031575945012966504,0.875842155919153,0.02809186120572077,910,0.875842155919153,0.028091861205720735,0.053726879294459226,0.09195496854632076,2.016853725830357,False,consistency_translation>0.08,0.01970844893438435,0.44707278204518125,correct,0.023027700000966433
2,41,8,218,descriptor,0.9474126100540161,0.09688436081458814,5.341349312930034,0.8997050147492626,0.028818321055309803,0.9056047197640118,0.026243680158923102,921,0.9056047197640118,0.026243680158923033,0.11366607685882672,0.04308052189970052,2.6316191140359098,True,accepted,0.018114005609562472,1.2150591085121774,correct,0.029676499998458894
38,57,203,303,descriptor,0.9473257660865784,0.07255890142811522,2.302845786394823,0.9027932960893855,0.032057565077753175,0.9743016759776536,0.026874340423503774,872,0.9743016759776536,0.02687434042350378,0.03963179319761328,0.059248936278041175,1.2093031584213039,True,accepted,0.023047600096492583,1.5396208307532486,correct,0.013209699998697033
42,52,224,280,descriptor,0.9451718330383301,0.05381863516552775,4.864778020046958,0.9286498353457738,0.023504952755263285,0.9297475301866082,0.023176818981597735,847,0.9297475301866082,0.02317681898159775,0.1358821327419365,0.041646283655114,0.4130119649573449,False,shared_all_point_rmse>0.12,0.013816634343102588,3.6950406633131254,correct,0.012061800000083167
