frame_index,rgb_timestamp,rgb_path,depth_path,rgb_depth_offset_s,rgb_ground_truth_offset_s,point_count,rgbd_read_runtime_s,base_preprocessing_runtime_s,normal_estimation_runtime_s,preprocessing_runtime_s,registration_runtime_s,compute_runtime_s,input_to_pose_runtime_s,process_rss_bytes_after_frame
44,1305031103.811242,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.811242.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.794329.png,0.016913175582885742,0.0046579837799072266,727,0.014115500000116299,0.0036261000004742527,0.004176700000243727,0.00780280000071798,0.0061789000010321615,0.013981700001750141,0.02809720000186644,152526848
45,1305031103.843251,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.843251.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.830367.png,0.012883901596069336,0.0025489330291748047,742,0.014208599999619764,0.003580599999622791,0.0042334999998274725,0.007814099999450264,0.006247799999982817,0.01406189999943308,0.028270499999052845,153374720
46,1305031103.875361,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.875361.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.862379.png,0.012981891632080078,0.00043892860412597656,760,0.013604100000520702,0.003760300000067218,0.004256800000803196,0.008017100000870414,0.006115199999840115,0.01413230000071053,0.02773640000123123,152383488
47,1305031103.911221,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.911221.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.894237.png,0.016983985900878906,0.004579067230224609,774,0.013753299999734736,0.00366310000026715,0.00424139999995532,0.00790450000022247,0.006108199999289354,0.014012699999511824,0.02776599999924656,152690688
48,1305031103.943211,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.943211.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.930503.png,0.012708187103271484,0.002588987350463867,818,0.01368440000078408,0.0037057000008644536,0.0041959999998653075,0.007901700000729761,0.0065470000008645,0.014448700001594261,0.028133100002378342,153387008
49,1305031103.975373,data\rgbd_dataset_freiburg1_xyz\rgb\1305031103.975373.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.962461.png,0.01291203498840332,0.00042700767517089844,853,0.01332910000019183,0.003559299999324139,0.004225599999699625,0.007784899999023764,0.006995199999437318,0.014780099998461083,0.028109199998652912,153387008
50,1305031104.011232,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.011232.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031103.994365.png,0.01686692237854004,0.0045680999755859375,921,0.013808699999572127,0.0036503999999695225,0.0044047999999747844,0.008055199999944307,0.006074099999750615,0.014129299999694922,0.02793799999926705,152784896
51,1305031104.043249,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.043249.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.030279.png,0.012969970703125,0.0025510787963867188,913,0.013346400000955327,0.0035824999995384132,0.0045964000000822125,0.008178899999620626,0.006802900001275702,0.014981800000896328,0.028328200001851656,150761472
52,1305031104.075425,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.075425.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.062542.png,0.01288294792175293,0.00047516822814941406,981,0.01416129999961413,0.0036349000001791865,0.0044287999990046956,0.008063699999183882,0.009955699999409262,0.018019399998593144,0.032180699998207274,152281088
53,1305031104.111235,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.111235.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.095305.png,0.0159299373626709,0.004565000534057617,990,0.013687999999092426,0.0036505999996734317,0.004529699999693548,0.00818029999936698,0.006545399999595247,0.014725699998962227,0.028413699998054653,152592384
54,1305031104.14323,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.143230.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.131292.png,0.011937856674194336,0.0025701522827148438,1020,0.013904999999795109,0.003819600000497303,0.004441499999302323,0.008261099999799626,0.007631799999217037,0.015892899999016663,0.029797899998811772,152899584
55,1305031104.175424,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.175424.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.163440.png,0.011984109878540039,0.00037598609924316406,1053,0.016757800000050338,0.004512899999099318,0.004541299998891191,0.009054199997990509,0.007439400000293972,0.01649359999828448,0.03325139999833482,153604096
56,1305031104.211283,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.211283.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.194053.png,0.01723003387451172,0.004616975784301758,1026,0.01599759999953676,0.00431870000102208,0.004267000000254484,0.008585700001276564,0.006555300000400166,0.01514100000167673,0.03113860000121349,152989696
57,1305031104.243196,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.243196.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.227247.png,0.015949010848999023,0.0026040077209472656,1104,0.013524100000722683,0.003630900000644033,0.00437679999959073,0.008007700000234763,0.006560400001035305,0.014568100001270068,0.02809220000199275,153620480
58,1305031104.275546,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.275546.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.263335.png,0.012211084365844727,0.00035381317138671875,1131,0.013443300000290037,0.003664599998955964,0.004615499999999884,0.008280099998955848,0.006914100000358303,0.01519419999931415,0.028637499999604188,153624576
59,1305031104.311219,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.311219.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.294957.png,0.016262054443359375,0.004580974578857422,1159,0.013397400000030757,0.0036146999991615303,0.0045071000004099915,0.008121799999571522,0.00802289999955974,0.016144699999131262,0.02954209999916202,153624576
60,1305031104.343342,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.343342.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.331403.png,0.011939048767089844,0.0026578903198242188,1205,0.013389199999437551,0.003518100000292179,0.004566100000374718,0.008084200000666897,0.007242600000608945,0.015326800001275842,0.028716000000713393,153628672
61,1305031104.375837,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.375837.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.363345.png,0.012492179870605469,3.719329833984375e-05,1215,0.013752599999861559,0.0035743999997066567,0.004635299999790732,0.008209699999497388,0.007052000000840053,0.015261700000337441,0.029014300000199,153628672
62,1305031104.411509,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.411509.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.395019.png,0.01648998260498047,0.004291057586669922,1216,0.013748500001383945,0.0035278000013931887,0.0055212000006577,0.009049000002050889,0.007627999999385793,0.01667700000143668,0.030425500002820627,153628672
63,1305031104.443288,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.443288.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.431435.png,0.01185297966003418,0.0025119781494140625,1255,0.013441400000374415,0.003679800000099931,0.005398600000262377,0.009078400000362308,0.00789489999988291,0.016973300000245217,0.030414700000619632,153628672
64,1305031104.475456,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.475456.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.463413.png,0.012042999267578125,0.0003440380096435547,1233,0.01356099999975413,0.0034279000010428717,0.005151999999725376,0.008579900000768248,0.007113699999536038,0.015693600000304286,0.029254600000058417,153014272
65,1305031104.511329,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.511329.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.495673.png,0.015655994415283203,0.0044710636138916016,1245,0.01362669999980426,0.0034285000001545995,0.004923399999825051,0.00835189999997965,0.0076938000001973705,0.01604570000017702,0.02967239999998128,152715264
66,1305031104.543368,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.543368.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.531450.png,0.011918067932128906,0.0024318695068359375,1315,0.013529300000300282,0.0036041999992448837,0.005943500000284985,0.009547699999529868,0.007916000000477652,0.01746370000000752,0.030993000000307802,151052288
67,1305031104.575343,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.575343.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.563149.png,0.012193918228149414,0.0004570484161376953,1399,0.01415169999927457,0.003768500000660424,0.005318299999998999,0.009086800000659423,0.008071999998719548,0.01715879999937897,0.03131049999865354,153686016
68,1305031104.611336,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.611336.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.595033.png,0.016303062438964844,0.004564046859741211,1447,0.013918499998908374,0.003869199999826378,0.005523099998754333,0.009392299998580711,0.007828699999663513,0.017220999998244224,0.031139499997152598,153714688
69,1305031104.643243,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.643243.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.631368.png,0.011875152587890625,0.002557039260864258,1565,0.013213099999120459,0.003704999999172287,0.005762799999502022,0.009467799998674309,0.008605000000898144,0.018072799999572453,0.03128589999869291,153722880
70,1305031104.675525,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.675525.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.659863.png,0.015661954879760742,0.0003750324249267578,1622,0.013405399999101064,0.0037152999993850244,0.005390399999669171,0.009105699999054195,0.008417999999437598,0.017523699998491793,0.030929099997592857,153726976
71,1305031104.711277,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.711277.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.695185.png,0.01609206199645996,0.004523038864135742,1683,0.013683699999091914,0.0038189999995665858,0.005937600000834209,0.009756600000400795,0.00910670000121172,0.018863300001612515,0.03254700000070443,153739264
72,1305031104.74328,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.743280.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.730936.png,0.012343883514404297,0.0025200843811035156,1781,0.013387299999521929,0.003756900001462782,0.005981100001008599,0.00973800000247138,0.009606400000848225,0.019344400003319606,0.032731700002841535,153755648
73,1305031104.775327,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.775327.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.763178.png,0.012148857116699219,0.0004730224609375,1870,0.013650200000483892,0.0037926000004517846,0.005675499998687883,0.009468099999139667,0.009936099999322323,0.01940419999846199,0.03305439999894588,153137152
74,1305031104.811465,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.811465.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.799499.png,0.01196599006652832,0.004334926605224609,1952,0.014799299999140203,0.0037321999989217147,0.0065785999995569,0.010310799998478615,0.0105174000000261,0.020828199998504715,0.03562749999764492,152899584
75,1305031104.843258,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.843258.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.830961.png,0.012296915054321289,0.0025420188903808594,1990,0.014248100000259,0.0036925999993400183,0.0057333000004291534,0.009425899999769172,0.00953769999978249,0.01896359999955166,0.03321169999981066,153346048
76,1305031104.87535,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.875350.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.863256.png,0.01209402084350586,0.00044989585876464844,2111,0.013834899998983019,0.0035618999991129385,0.005587300000115647,0.009149199999228586,0.008910199998354074,0.01805939999758266,0.03189429999656568,153300992
77,1305031104.911534,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.911534.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.899165.png,0.012369155883789062,0.004266023635864258,2097,0.013767700000244076,0.0035951000008935807,0.005743399999118992,0.009338500000012573,0.01256420000026992,0.021902700000282493,0.03567040000052657,153206784
78,1305031104.943262,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.943262.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.931091.png,0.012171030044555664,0.002537965774536133,2067,0.01645030000145198,0.004242599999997765,0.005591999999523978,0.009834599999521743,0.008684299999003997,0.01851889999852574,0.03496919999997772,153206784
79,1305031104.975202,data\rgbd_dataset_freiburg1_xyz\rgb\1305031104.975202.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.959750.png,0.015452146530151367,0.0006978511810302734,2051,0.0143088999993779,0.0037147000002732966,0.006040899999788962,0.009755600000062259,0.009014600000227802,0.01877020000029006,0.03307909999966796,153206784
80,1305031105.01129,data\rgbd_dataset_freiburg1_xyz\rgb\1305031105.011290.png,data\rgbd_dataset_freiburg1_xyz\depth\1305031104.998342.png,0.012948036193847656,0.004509925842285156,2077,0.014008399999511312,0.0037188000005698996,0.005930799999987357,0.009649600000557257,0.00838119999934861,0.018030799999905867,0.03203919999941718,153272320
